xUTM,yUTM,Depth,Latitude,Longitude,GamPredict,Gam1Var,Gam2Var,Gam1Predict,Gam2Predict,FinalPredict,KrigeVar,Region
639183,4327760,57,39.0879,-73.3907,0.51690551,7.03E-15,0.212284832,1,0.51690551,1.859925334,0.726232899,HC
676223,4322210,79,39.0312,-72.9641,0.452263956,3.99E-11,0.378559674,1,0.452263956,1.563579049,0.72597153,HC
652147,4325910,67.5216,39.069,-73.2413,0.908488981,1.00E-14,0.255120616,1,0.908488981,2.721223052,0.66769566,HC
665111,4324060,79.3575,39.05,-73.092,1.11E-16,3.18E-15,0.328802953,2.22E-16,0.501186652,0.071765426,0.72583544,HC
615107,4331470,35.5963,39.1248,-73.6684,4.46E-19,3.64E-15,0.007114534,2.22E-16,0.002008172,0.135587053,0.724880446,HC
628071,4329610,48,39.1063,-73.5188,0.127106583,9.37E-15,0.076423754,1,0.127106583,0,0.35927307,HC
602143,4333320,31.0279,39.1431,-73.818,7.18E-20,7.72E-15,0.001844817,2.22E-16,0.000323395,0.106560216,0.726025744,HC
641035,4327760,58.347,39.0876,-73.3693,0.604151737,1.27E-14,0.254661507,1,0.604151737,2.131701083,0.72613564,HC
653999,4325910,70.0022,39.0687,-73.2199,0.536705164,3.20E-15,0.15107863,1,0.536705164,0.86157121,0.506332724,HC
678075,4322210,81.8082,39.0308,-72.9427,0.25202309,1.60E-14,0.259545365,1,0.25202309,0.812601123,0.726002548,HC
616959,4331470,37,39.1245,-73.647,7.17E-19,3.67E-15,0.009575808,2.22E-16,0.003227545,0.158328121,0.720789899,HC
666963,4324060,81.3414,39.0497,-73.0706,0.350306648,6.12E-15,0.302523845,1,0.350306648,1.282571471,0.725602963,HC
629923,4329610,51.2336,39.106,-73.4974,0.234510455,1.19E-14,0.121860747,1,0.234510455,0.847022484,0.718225919,HC
603995,4333320,33.0677,39.1428,-73.7966,1.31E-19,3.57E-15,0.002761518,2.22E-16,0.000589728,0.061789041,0.677858087,HC
642887,4327760,58.8956,39.0873,-73.3479,0.624857653,1.41E-14,0.258697551,1,0.624857653,2.119491721,0.725339806,HC
655851,4325910,68.087,39.0684,-73.1985,0.749042042,7.63E-15,0.227502848,1,0.749042042,2.802884549,0.683303538,HC
679927,4322210,88.5848,39.0304,-72.9213,1.28E-17,1.82E-14,0.151116853,2.22E-16,0.057756465,0,0.726016422,HC
618811,4331470,40.0469,39.1243,-73.6255,0.008088784,2.90E-15,0.015452718,1,0.008088784,0.138540536,0.719910618,HC
605847,4333320,35.2702,39.1426,-73.7752,2.50E-19,3.21E-15,0.004149887,2.22E-16,0.001126231,0.041791249,0.504147722,HC
631775,4329610,52.0679,39.1057,-73.476,0.278656428,1.12E-14,0.138356302,1,0.278656428,1.087606945,0.72616175,HC
668815,4324060,80.3016,39.0493,-73.0492,0.433202851,3.61E-15,0.331237802,1,0.433202851,1.544289922,0.725397346,HC
644739,4327760,59,39.087,-73.3265,0.602831594,1.40E-14,0.244331822,1,0.602831594,1.136921307,0.649019632,HC
657703,4325910,71.002,39.0681,-73.1771,0.572753175,5.17E-15,0.180010022,1,0.572753175,6.887023811,0.586168592,HC
681779,4322210,92.8086,39.03,-72.8999,0.02213747,0.006436754,0.096140517,0.999950852,0.022138559,0.036154574,0.726049943,HC
620663,4331470,46.7602,39.124,-73.6041,0.053337628,4.10E-15,0.042054927,1,0.053337628,0.258468345,0.718568709,HC
607699,4333320,32.4029,39.1424,-73.7538,1.23E-19,3.88E-15,0.002789565,2.22E-16,0.000556129,0.054974318,0.696917759,HC
633627,4329610,55.9209,39.1054,-73.4546,0.371943192,9.61E-15,0.178997619,1,0.371943192,1.378147694,0.726176607,HC
670667,4324060,78.4131,39.0489,-73.0278,0.611823943,5.52E-15,0.40263186,1,0.611823943,2.111977447,0.725791708,HC
646591,4327760,59.9785,39.0867,-73.3051,0.671760694,1.41E-14,0.260734813,1,0.671760694,0,0.039463325,HC
659555,4325910,71.1003,39.0677,-73.1557,0.595862402,5.34E-15,0.205255286,1,0.595862402,5.978955415,0.653506634,HC
683631,4322210,99.6779,39.0296,-72.8786,1.07E-18,4.65E-14,0.037724031,2.22E-16,0.004833555,0,0.726051728,HC
622515,4331470,47.2011,39.1238,-73.5827,0.065437818,5.95E-15,0.047989772,1,0.065437818,0.085060593,0.571194453,HC
609551,4333320,32.8384,39.1422,-73.7323,1.48E-19,3.23E-15,0.003203646,2.22E-16,0.000666641,0.066976728,0.721116861,HC
635479,4329610,55,39.1052,-73.4331,0.358719167,1.26E-14,0.162270976,1,0.358719167,1.323481282,0.726188231,HC
596587,4335170,42.3724,39.1604,-73.8821,0.005107927,3.90E-15,0.009376975,1,0.005107927,0.180619476,0.726768399,HC
672519,4324060,79.1523,39.0486,-73.0064,0.526140133,0.121723084,0.387084271,0.994570192,0.52901257,1.820143789,0.725887171,HC
648443,4327760,63,39.0864,-73.2837,1.155345722,1.03E-14,0.373808362,1,1.155345722,2.838391157,0.607448811,HC
661407,4325910,67.4906,39.0674,-73.1343,0.961930481,9.90E-15,0.414407404,1,0.961930481,4.111176846,0.718325246,HC
624367,4331470,45,39.1235,-73.5613,0.041723769,4.37E-15,0.036122429,1,0.041723769,0,0.621386264,HC
611403,4333320,36.2579,39.1419,-73.7109,3.97E-19,2.87E-15,0.00585413,2.22E-16,0.001788383,0.091784012,0.604791621,HC
637331,4329610,54,39.1049,-73.4117,0.345477725,1.27E-14,0.154748724,1,0.345477725,1.287656808,0.726192336,HC
598439,4335170,36.8814,39.1602,-73.8606,2.76E-19,2.73E-15,0.003840801,2.22E-16,0.001241271,0.180356408,0.726765698,HC
674371,4324060,82.0989,39.0482,-72.985,0.291659443,1.27E-14,0.291882891,1,0.291659443,0.943253732,0.725950305,HC
650295,4327760,66,39.086,-73.2623,1.23102989,1.11E-14,0.358598357,1,1.23102989,4.161753137,0.722752022,HC
663259,4325910,68,39.067,-73.1129,0.85738206,8.16E-15,0.416575689,1,0.85738206,3.114416229,0.725165018,HC
613255,4333320,37.4946,39.1417,-73.6895,5.97E-19,2.22E-15,0.007500275,2.22E-16,0.002686559,0.044600032,0.354687123,HC
626219,4331470,46.8587,39.1232,-73.5399,0.072771381,5.40E-15,0.05109515,1,0.072771381,0.089777456,0.660314301,HC
600291,4335170,32.8921,39.16,-73.8392,3.00E-16,1.16E-11,0.002161693,6.63E-13,0.000452637,0.130858881,0.726806101,HC
639183,4329610,56,39.1046,-73.3903,0.365332892,9.68E-15,0.156409289,1,0.365332892,1.357588518,0.726192199,HC
676223,4324060,83.9849,39.0478,-72.9636,0.189199991,1.61E-14,0.248468094,1,0.189199991,0.587220957,0.725964515,HC
652147,4327760,65.0227,39.0857,-73.2409,1.322718322,1.13E-14,0.39422737,1,1.322718322,3.426518507,0.568476335,HC
665111,4325910,72.0343,39.0667,-73.0915,0.771408135,5.07E-15,0.36345353,1,0.771408135,2.668248041,0.725236965,HC
615107,4333320,35,39.1414,-73.6681,0.001495433,0.001816504,0.00569493,0.999889858,0.001495597,0.103561239,0.694022751,HC
628071,4331470,46.0818,39.123,-73.5184,0.064841068,4.60E-15,0.048216081,1,0.064841068,0.120722879,0.677536039,HC
602143,4335170,34.8404,39.1598,-73.8178,1.79E-19,3.98E-15,0.003132205,2.22E-16,0.000806193,0.108680375,0.726741544,HC
641035,4329610,57,39.1043,-73.3689,0.394268897,6.01E-15,0.168665695,1,0.394268897,1.422226225,0.726101804,HC
653999,4327760,66.8324,39.0854,-73.2195,1.025929575,1.12E-14,0.292004387,1,1.025929575,0.603127726,0.074637649,HC
678075,4324060,81.8501,39.0475,-72.9422,0.278621107,1.58E-14,0.282338289,1,0.278621107,0.908628625,0.725860932,HC
616959,4333320,36.7308,39.1412,-73.6466,5.76E-19,3.15E-15,0.007991103,2.22E-16,0.002594128,0,0.51446454,HC
666963,4325910,77.5801,39.0663,-73.0701,0.768985707,7.98E-15,0.393642434,1,0.768985707,2.645647784,0.70489293,HC
629923,4331470,48.9435,39.1227,-73.497,0.128715594,1.15E-14,0.077717577,1,0.128715594,0.52643015,0.7245278,HC
603995,4335170,34.5123,39.1595,-73.7963,1.73E-19,4.22E-15,0.003144066,2.22E-16,0.000781176,0.079791869,0.72524416,HC
642887,4329610,58.5473,39.104,-73.3475,0.478040132,1.27E-14,0.207840328,1,0.478040132,1.675670047,0.725837631,HC
655851,4327760,70,39.0851,-73.1981,0.524020895,4.24E-15,0.150034141,1,0.524020895,0,0.277832919,HC
679927,4324060,81.7996,39.0471,-72.9208,0.264087822,1.75E-14,0.273013696,1,0.264087822,0.86570379,0.725719275,HC
618811,4333320,39.1474,39.141,-73.6252,0.005406121,2.22E-15,0.011904663,1,0.005406121,0,0.474589618,HC
631775,4331470,49.5564,39.1224,-73.4756,0.14870186,1.27E-14,0.086380039,1,0.14870186,0.60548096,0.726197547,HC
605847,4335170,36.2098,39.1593,-73.7749,2.89E-19,2.65E-15,0.004311172,2.22E-16,0.001303,0.073940328,0.69014549,HC
668815,4325910,79.6655,39.066,-73.0487,1.21E-16,2.11E-15,0.375929982,2.22E-16,0.542864849,0.003584972,0.670565985,HC
644739,4329610,60.9098,39.1037,-73.3261,0.686614237,1.34E-14,0.273120695,1,0.686614237,2.115247802,0.717529222,HC
657703,4327760,68.3656,39.0847,-73.1767,0.70737945,5.72E-15,0.222886163,1,0.70737945,10.92586968,0.063731504,HC
681779,4324060,88.2173,39.0467,-72.8995,1.43E-17,1.75E-14,0.160582835,2.22E-16,0.064418887,0,0.725885401,HC
620663,4333320,41.2141,39.1407,-73.6038,0.010369656,2.53E-15,0.016580659,1,0.010369656,0.031126335,0.699712602,HC
607699,4335170,34,39.1591,-73.7535,1.69E-19,4.09E-15,0.003247812,2.22E-16,0.000763171,0.043904631,0.467278398,HC
633627,4331470,52.0942,39.1221,-73.4542,0.223128076,1.13E-14,0.118361455,1,0.223128076,0.856303743,0.72618039,HC
670667,4325910,78.986,39.0656,-73.0273,0.556042245,1.22779951,0.406585629,0.902914465,0.615830477,1.846308952,0.720759663,HC
646591,4329610,59.1904,39.1034,-73.3047,0.495046935,1.37E-14,0.202267439,1,0.495046935,0.960551106,0.67095762,HC
659555,4327760,69.5761,39.0844,-73.1553,0.589054117,3.60E-15,0.202021915,1,0.589054117,10.65276878,0.344284596,HC
683631,4324060,96.9148,39.0463,-72.8781,1.28E-07,0.002606964,0.060402109,1.35E-05,0.009487446,0,0.726042665,HC
622515,4333320,48.377,39.1404,-73.5824,0.069862994,9.76E-15,0.052725862,1,0.069862994,0,0.244306478,HC
609551,4335170,33,39.1589,-73.732,1.38E-19,3.54E-15,0.002939393,2.22E-16,0.000621284,0.1317983,0.675795202,HC
635479,4331470,55,39.1218,-73.4328,0.277911151,1.26E-14,0.138236416,1,0.277911151,1.032683368,0.726172193,HC
672519,4325910,79,39.0653,-73.0059,0.311439797,5.596927925,0.418878256,0.514300389,0.605560105,1.002728988,0.725874421,HC
648443,4329610,60.77,39.103,-73.2833,0.637450726,1.30E-14,0.235921299,1,0.637450726,1.963590452,0.713704892,HC
661407,4327760,73.1563,39.0841,-73.1339,0.912742074,1.64E-15,0.300996712,1,0.912742074,5.965382876,0.43764913,HC
685483,4324060,105.172,39.0459,-72.8567,3.39E-19,4.32E-14,0.016440575,2.22E-16,0.001528909,0,0.725979472,HC
624367,4333320,47.3923,39.1402,-73.5609,0.061522349,6.41E-15,0.045837921,1,0.061522349,0,0.418667262,HC
611403,4335170,33,39.1586,-73.7106,1.36E-15,3.15E-11,0.0031412,2.05E-12,0.000663395,0.090544688,0.591780659,HC
637331,4331470,54.8228,39.1215,-73.4114,0.274584841,1.29E-14,0.131815767,1,0.274584841,1.001587942,0.726102481,HC
598439,4337020,40.9992,39.1769,-73.8604,7.53E-19,1.82E-15,0.006813524,2.22E-16,0.00339205,0.156802298,0.726752782,HC
674371,4325910,82.2697,39.0649,-72.9845,0.313119837,1.28E-14,0.317005848,1,0.313119837,1.012233869,0.725969934,HC
650295,4329610,64.4986,39.1027,-73.2619,1.170355928,1.10E-14,0.357901629,1,1.170355928,3.954308234,0.724213993,HC
663259,4327760,69.8807,39.0837,-73.1125,0.63830861,4.63E-15,0.276106385,1,0.63830861,2.642303504,0.711905601,HC
613255,4335170,36.1454,39.1584,-73.6892,3.66E-19,2.34E-15,0.00548795,2.22E-16,0.001650229,0.042678919,0.305956706,HC
626219,4333320,45.0925,39.1399,-73.5395,0.037572683,4.37E-15,0.03304305,1,0.037572683,0.189865931,0.719343164,HC
600291,4337020,40.8966,39.1767,-73.8389,7.77E-19,1.85E-15,0.006954903,2.22E-16,0.003497594,0.161691885,0.726782718,HC
639183,4331470,54.3651,39.1213,-73.3899,0.266154795,1.29E-14,0.125415443,1,0.266154795,0.974496851,0.726102411,HC
676223,4325910,87.6021,39.0645,-72.9631,2.17E-17,1.31E-14,0.223657814,2.22E-16,0.097892086,0,0.725748238,HC
652147,4329610,66.7137,39.1024,-73.2405,0.948677615,1.11E-14,0.265739204,1,0.948677615,2.091087735,0.593763812,HC
665111,4327760,68.6467,39.0834,-73.0911,0.802624593,5.70E-15,0.406926364,1,0.802624593,2.784739297,0.722901722,HC
615107,4335170,38.452,39.1581,-73.6677,0.003288006,5.66E-08,0.008079224,0.999999991,0.003288006,0.084100781,0.689979807,HC
628071,4333320,47,39.1396,-73.5181,0.064307353,5.70E-15,0.046676841,1,0.064307353,0.335299215,0.725611035,HC
602143,4337020,39.3245,39.1764,-73.8175,5.36E-19,2.39E-15,0.005575474,2.22E-16,0.002414424,0.116464027,0.726770106,HC
641035,4331470,56.4993,39.121,-73.3685,0.291069625,6.44E-15,0.132055191,1,0.291069625,1.051724955,0.726018302,HC
653999,4329610,64.0727,39.1021,-73.219,1.190391876,1.10E-14,0.369920681,1,1.190391876,0.992583736,0.029930392,HC
678075,4325910,84.4113,39.0641,-72.9417,0.180408886,1.43E-14,0.253749597,1,0.180408886,0.582060529,0.718151049,HC
616959,4335170,35.3927,39.1579,-73.6463,0.001563648,3.01E-15,0.005697202,1,0.001563648,0,0.459330217,HC
666963,4327760,74.0174,39.083,-73.0697,1.127726912,7.17E-15,0.465402245,1,1.127726912,3.835900501,0.521750346,HC
629923,4333320,48.2828,39.1394,-73.4967,0.08899789,9.31E-15,0.059435345,1,0.08899789,0.398790885,0.726152565,HC
603995,4337020,37.343,39.1762,-73.796,3.33E-19,2.71E-15,0.00436205,2.22E-16,0.0015007,0.091653732,0.726029643,HC
642887,4331470,57,39.1207,-73.3471,0.301895928,5.07E-15,0.134016664,1,0.301895928,1.140344305,0.726054077,HC
655851,4329610,68.1413,39.1017,-73.1976,0.689123631,6.56E-15,0.193277766,1,0.689123631,0,0.478945754,HC
679927,4325910,82,39.0638,-72.9203,0.278004889,1.76E-14,0.287999868,1,0.278004889,0.92073495,0.694950833,HC
618811,4335170,37.5269,39.1576,-73.6249,0.002991944,2.19E-15,0.008320873,1,0.002991944,0,0.408292138,HC
631775,4333320,48,39.1391,-73.4753,0.086657057,8.63E-15,0.057646284,1,0.086657057,0.394108677,0.726225483,HC
605847,4337020,38,39.176,-73.7746,4.19E-19,2.58E-15,0.005036097,2.22E-16,0.001886513,0.098504315,0.656342525,HC
668815,4327760,77.6088,39.0827,-73.0483,0.851071899,8.35E-15,0.436288738,1,0.851071899,2.914575007,0.093453972,HC
644739,4331470,59.3324,39.1203,-73.3257,0.420556603,1.39E-14,0.186366425,1,0.420556603,1.553855903,0.725880529,HC
657703,4329610,68.6356,39.1014,-73.1762,0.645768803,3.86E-15,0.194142756,1,0.645768803,3.448599875,0.572085529,HC
681779,4325910,83.7502,39.0634,-72.899,0.179503554,2.00E-14,0.233696281,1,0.179503554,0.576178511,0.721119012,HC
620663,4335170,40.9104,39.1574,-73.6035,0.00803399,2.31E-15,0.013628889,1,0.00803399,0.068032928,0.713780575,HC
607699,4337020,36.9455,39.1758,-73.7532,3.34E-19,2.76E-15,0.00456467,2.22E-16,0.001505091,0.014592951,0.121131479,HC
633627,4333320,49.7683,39.1388,-73.4538,0.121458652,1.28E-14,0.074485916,1,0.121458652,0.495987456,0.726171957,HC
670667,4327760,77.2372,39.0823,-73.0269,0.905992884,1.12E-14,0.477389621,1,0.905992884,3.055916415,0.685732561,HC
646591,4331470,60.3087,39.12,-73.3043,0.489544483,1.38E-14,0.201252642,1,0.489544483,1.745001967,0.725542178,HC
659555,4329610,67.7417,39.1011,-73.1548,0.890063125,8.52E-15,0.296909754,1,0.890063125,6.689625623,0.504593536,HC
683631,4325910,93.4196,39.063,-72.8776,4.77E-18,2.83E-14,0.099646807,2.22E-16,0.021501812,0,0.725860559,HC
622515,4335170,40.4336,39.1571,-73.582,0.007595997,3.02E-15,0.013824128,1,0.007595997,0,0.693186541,HC
609551,4337020,33,39.1755,-73.7317,1.23E-19,3.95E-15,0.002625761,2.22E-16,0.000554376,0.088226884,0.621812926,HC
635479,4333320,53.1629,39.1385,-73.4324,0.196459456,1.17E-14,0.108829824,1,0.196459456,0.748163077,0.726102186,HC
672519,4327760,79.3505,39.0819,-73.0055,1.38E-16,4.19E-15,0.431681805,2.22E-16,0.623521459,0,0.725628495,HC
648443,4331470,58.7666,39.1197,-73.2829,0.381838936,1.25E-14,0.157030921,1,0.381838936,1.315860098,0.725780157,HC
661407,4329610,68.4796,39.1007,-73.1334,0.778257979,5.02E-15,0.288247692,1,0.778257979,5.307228245,0.328265952,HC
685483,4325910,101.514,39.0626,-72.8562,7.92E-19,4.04E-14,0.03133666,2.22E-16,0.003566085,0,0.725984785,HC
624367,4335170,47.7651,39.1569,-73.5606,0.05456793,7.55E-15,0.043030615,1,0.05456793,0.236422893,0.703568128,HC
611403,4337020,33.5837,39.1753,-73.7103,6.15E-05,1.453967606,0.003066145,0.089502785,0.000687436,0.124381214,0.720230192,HC
637331,4333320,56.5144,39.1382,-73.411,0.234291267,5.94E-15,0.126245584,1,0.234291267,0.857101733,0.726017706,HC
598439,4338870,41.1238,39.1936,-73.8601,7.03E-19,2.15E-15,0.006398299,2.22E-16,0.00316793,0.125958992,0.726705238,HC
674371,4327760,82,39.0816,-72.9841,0.36241868,1.20E-14,0.351812746,1,0.36241868,1.200290914,0.725947574,HC
650295,4331470,60.7899,39.1194,-73.2615,0.546908165,1.29E-14,0.200825931,1,0.546908165,1.873449788,0.725630336,HC
663259,4329610,74,39.1004,-73.112,1.081589789,6.57E-15,0.339346186,1,1.081589789,4.205015677,0.707788842,HC
613255,4337020,36,39.1751,-73.6889,3.10E-19,2.00E-15,0.004742744,2.22E-16,0.001397541,0.100749452,0.713809353,HC
626219,4335170,47.9179,39.1566,-73.5392,0.059764167,8.11E-15,0.04551192,1,0.059764167,0.333706924,0.725358247,HC
600291,4338870,41,39.1933,-73.8386,7.21E-19,2.13E-15,0.006493293,2.22E-16,0.003245462,0.126169463,0.726706751,HC
639183,4333320,55,39.1379,-73.3896,0.209203002,1.29E-14,0.106017619,1,0.209203002,0.7710486,0.726017469,HC
676223,4327760,85.4971,39.0812,-72.9627,3.69E-17,5.84E-15,0.276115814,2.22E-16,0.166081462,0,0.724673841,HC
652147,4331470,64.9111,39.1191,-73.24,1.053334914,1.16E-14,0.313312107,1,1.053334914,3.307667544,0.710947224,HC
665111,4329610,71.2454,39.1,-73.0906,0.765377109,5.19E-15,0.325974592,1,0.765377109,2.587629698,0.724718774,HC
615107,4337020,36.6282,39.1748,-73.6674,3.92E-19,2.25E-15,0.005540845,2.22E-16,0.001765018,0.100123574,0.72414297,HC
628071,4335170,48.2369,39.1563,-73.5177,0.066907155,9.12E-15,0.049297801,1,0.066907155,0.374772058,0.726237581,HC
602143,4338870,43.4663,39.1931,-73.8172,0.006665672,4.29E-15,0.011109562,1,0.006665672,0.14351073,0.726678998,HC
641035,4333320,55.545,39.1376,-73.3681,0.209868659,1.17E-14,0.102258016,1,0.209868659,0.788913175,0.726017996,HC
678075,4327760,86.402,39.0808,-72.9413,2.86E-17,9.08E-15,0.24685535,2.22E-16,0.128992299,0,0.611878657,HC
653999,4331470,66,39.1188,-73.2186,1.023928443,1.19E-14,0.28804808,1,1.023928443,2.658749763,0.654503185,HC
666963,4329610,72,39.0997,-73.0692,0.912811353,5.35E-15,0.416475661,1,0.912811353,3.084307996,0.674137,HC
616959,4337020,38.1828,39.1746,-73.646,0.002850321,2.09E-15,0.007290611,1,0.002850321,0.080455993,0.716621194,HC
629923,4335170,48.9513,39.156,-73.4963,0.079311539,1.13E-14,0.056174008,1,0.079311539,0.36889908,0.726214398,HC
603995,4338870,42.3843,39.1929,-73.7958,1.17E-18,4.60E-15,0.009000818,2.22E-16,0.005248049,0.081812615,0.726574739,HC
642887,4333320,58,39.1373,-73.3467,0.274627625,9.47E-15,0.134549325,1,0.274627625,0.981527759,0.726011572,HC
655851,4331470,65.013,39.1184,-73.1972,1.205536761,1.22E-14,0.363116468,1,1.205536761,2.943228075,0.461470024,HC
679927,4327760,84.8566,39.0804,-72.9199,3.68E-17,1.18E-14,0.250754952,2.22E-16,0.165755482,0,0.121794282,HC
618811,4337020,36.7964,39.1743,-73.6246,0.002104092,2.56E-15,0.006463052,1,0.002104092,0.046040757,0.715224094,HC
631775,4335170,49,39.1558,-73.4749,0.081631853,1.14E-14,0.056565472,1,0.081631853,0.355717915,0.72615331,HC
668815,4329610,72.7276,39.0993,-73.0478,1.071416541,6.53E-15,0.519248316,1,1.071416541,3.641590848,0.580410994,HC
605847,4338870,39.9929,39.1927,-73.7743,6.42E-19,2.23E-15,0.006116635,2.22E-16,0.002892649,0.128882215,0.721395626,HC
644739,4333320,58,39.137,-73.3253,0.27273408,9.35E-15,0.127679911,1,0.27273408,0.98152305,0.725964386,HC
657703,4331470,66.157,39.1181,-73.1758,1.180505288,1.21E-14,0.356592212,1,1.180505288,3.233020952,0.516264059,HC
681779,4327760,83,39.0801,-72.8985,0.22599098,2.03E-14,0.264818441,1,0.22599098,0.733163234,0.66193641,HC
620663,4337020,39.7411,39.1741,-73.6031,0.004930786,3.02E-15,0.010072236,1,0.004930786,0.065199911,0.725446524,HC
607699,4338870,39.8092,39.1925,-73.7529,6.44E-19,2.31E-15,0.006197231,2.22E-16,0.002899185,0.1044025,0.695820163,HC
633627,4335170,49.6069,39.1555,-73.4535,0.091314289,1.27E-14,0.060900035,1,0.091314289,0.33292378,0.726089948,HC
670667,4329610,78.1243,39.099,-73.0264,0.848650403,6.28E-15,0.471251306,1,0.848650403,2.862381939,0.714258869,HC
646591,4333320,61,39.1367,-73.3039,0.451241277,1.32E-14,0.191429585,1,0.451241277,1.549764252,0.725961388,HC
659555,4331470,67.2379,39.1178,-73.1544,1.006570364,1.02E-14,0.320744667,1,1.006570364,3.699567945,0.710896652,HC
683631,4327760,86.7641,39.0797,-72.8771,2.08E-17,1.34E-14,0.190310194,2.22E-16,0.093657376,0,0.725339883,HC
622515,4337020,43.084,39.1738,-73.5817,0.012927769,5.54E-15,0.016141884,1,0.012927769,0.181587351,0.725871052,HC
609551,4338870,37.2653,39.1922,-73.7314,3.44E-19,2.61E-15,0.004522476,2.22E-16,0.001547705,0.118914535,0.719256408,HC
635479,4335170,49.2521,39.1552,-73.432,0.086116116,1.19E-14,0.056569692,1,0.086116116,0.299845195,0.726011159,HC
672519,4329610,78.1372,39.0986,-73.005,0.835685523,7.86E-15,0.490956523,1,0.835685523,2.82860352,0.725812094,HC
648443,4333320,61,39.1364,-73.2825,0.461126191,1.30E-14,0.183724225,1,0.461126191,1.596544782,0.725886581,HC
661407,4331470,68.5852,39.1174,-73.133,0.755575439,4.22E-15,0.265273556,1,0.755575439,3.051054057,0.708783319,HC
685483,4327760,96.916,39.0793,-72.8557,2.23E-18,4.31E-14,0.0639257,2.22E-16,0.01002948,0,0.725938842,HC
624367,4337020,40.8871,39.1735,-73.5603,0.007531876,3.73E-15,0.012920888,1,0.007531876,0.118177821,0.72593146,HC
611403,4338870,35.1587,39.192,-73.71,2.06E-19,3.35E-15,0.003491269,2.22E-16,0.000929046,0.056248437,0.726205681,HC
637331,4335170,54.2752,39.1549,-73.4106,0.159959,1.29E-14,0.092418115,1,0.159959,0.589592403,0.725963427,HC
674371,4329610,79.9564,39.0982,-72.9836,1.29E-16,6.29E-15,0.4373459,2.22E-16,0.581910734,0,0.725962477,HC
650295,4333320,59.1607,39.1361,-73.261,0.348897113,1.30E-14,0.143295969,1,0.348897113,1.201348816,0.725842946,HC
663259,4331470,70.4026,39.1171,-73.1116,0.674380928,5.39E-15,0.253619766,1,0.674380928,2.385532739,0.723998436,HC
613255,4338870,39.765,39.1917,-73.6886,0.003376618,2.18E-15,0.007075916,1,0.003376618,0.055693574,0.726223337,HC
626219,4337020,46.923,39.1733,-73.5388,0.038609743,5.39E-15,0.032819027,1,0.038609743,0.28279487,0.72618512,HC
687335,4327760,106.394,39.0789,-72.8343,2.74E-19,5.40E-14,0.014088155,2.22E-16,0.001233347,0,0.72598792,HC
600291,4340730,39.4532,39.21,-73.8384,1.17E-15,7.30E-12,0.00452455,6.07E-13,0.001921965,0.111148216,0.72665952,HC
639183,4335170,55.0376,39.1546,-73.3892,0.16118146,1.30E-14,0.089042969,1,0.16118146,0.583933655,0.725998251,HC
676223,4329610,80.9952,39.0979,-72.9622,0.452796596,1.15E-14,0.391831569,1,0.452796596,1.515231457,0.725211366,HC
652147,4333320,61.8236,39.1358,-73.2396,0.605730389,1.15E-14,0.208587536,1,0.605730389,2.096366205,0.725412571,HC
665111,4331470,74.4432,39.1167,-73.0902,1.198734175,9.23E-15,0.363656476,1,1.198734175,4.03668413,0.725794467,HC
615107,4338870,39,39.1915,-73.6671,0.002905789,2.87E-15,0.006710886,1,0.002905789,0.044631782,0.726244432,HC
628071,4337020,46.9789,39.173,-73.5174,0.040428111,5.91E-15,0.033682888,1,0.040428111,0.175555024,0.726091376,HC
602143,4340730,41,39.2098,-73.8169,6.85E-19,2.44E-15,0.006154771,2.22E-16,0.003085173,0.091526273,0.726666674,HC
641035,4335170,55.4085,39.1543,-73.3678,0.161371087,1.22E-14,0.085467253,1,0.161371087,0.569070603,0.725948591,HC
678075,4329610,87.1839,39.0975,-72.9408,2.61E-17,1.26E-14,0.253507812,2.22E-16,0.117454678,0,0.673860711,HC
653999,4333320,65.9946,39.1354,-73.2182,0.90879068,1.19E-14,0.262655609,1,0.90879068,3.421063148,0.704278113,HC
666963,4331470,72.0013,39.1164,-73.0687,0.954338044,4.96E-15,0.407961414,1,0.954338044,3.213453596,0.725039209,HC
616959,4338870,42.2155,39.1913,-73.6457,0.007337703,4.33E-15,0.010962378,1,0.007337703,0.13117043,0.726196648,HC
629923,4337020,49.5138,39.1727,-73.496,0.068646214,1.29E-14,0.052326678,1,0.068646214,0.260026935,0.725372045,HC
603995,4340730,43.785,39.2096,-73.7955,0.006884313,4.11E-15,0.011244261,1,0.006884313,0.06377671,0.72659779,HC
642887,4335170,56.4636,39.154,-73.3463,0.173634586,6.07E-15,0.088507988,1,0.173634586,0.609791785,0.72590155,HC
655851,4333320,65.6758,39.1351,-73.1968,1.049876532,1.22E-14,0.304869051,1,1.049876532,3.715593095,0.334810461,HC
679927,4329610,86.8359,39.0971,-72.9194,2.59E-17,1.20E-14,0.239116636,2.22E-16,0.116716711,0,0.472607655,HC
618811,4338870,39.3171,39.191,-73.6242,0.003536111,3.46E-15,0.007764922,1,0.003536111,0.009053151,0.726174848,HC
631775,4337020,51.2755,39.1725,-73.4745,0.090803735,1.26E-14,0.065844011,1,0.090803735,0.329958109,0.724628825,HC
668815,4331470,72.6128,39.116,-73.0473,1.109007157,6.29E-15,0.507516784,1,1.109007157,3.809253135,0.72395568,HC
605847,4340730,43.2136,39.2094,-73.774,0.006200586,5.07E-15,0.010052487,1,0.006200586,0.098355845,0.726495522,HC
