"decmal year", "x utm", "y utm", "bottom depth(m)","Scallops per sq m"
2013.5, 465505.131534, 4601945.056048, 79.080800, 0.000000e+00
2013.5, 465540.412260, 4593529.131484, 56.229228, 2.086231e-01
2013.5, 465589.671294, 4562313.583456, 42.925779, 7.830854e-02
2013.5, 465789.641312, 4589284.322861, 47.668430, 1.241302e-01
2013.5, 465800.311884, 4578971.311095, 38.795699, 0.000000e+00
2013.5, 465844.425668, 4569685.139224, 44.123537, 7.739938e-02
2013.5, 465937.903736, 4569829.200596, 41.797485, 0.000000e+00
2013.5, 466076.327849, 4601375.874031, 79.185227, 0.000000e+00
2013.5, 466102.181135, 4593045.512717, 56.397767, 3.342246e-01
2013.5, 466149.254879, 4561815.853709, 44.087744, 0.000000e+00
2013.5, 466406.916796, 4570176.021723, 43.977636, 0.000000e+00
2013.5, 466431.521516, 4579392.636929, 36.453211, 0.000000e+00
2013.5, 466528.815425, 4592453.565958, 56.747603, 7.670182e-01
2013.5, 466529.252040, 4600808.961494, 78.805597, 0.000000e+00
2013.5, 466550.040917, 4589961.268813, 52.578104, 3.533569e-01
2013.5, 466715.820902, 4561704.161462, 44.629058, 3.846154e-01
2013.5, 466861.528592, 4591775.418237, 57.028137, 1.302932e-01
2013.5, 466982.508390, 4590401.789161, 55.850295, 3.276540e-01
2013.5, 466990.803782, 4600228.256662, 81.797539, 6.082636e-02
2013.5, 467060.169978, 4579822.255400, 37.979749, 5.639663e-02
2013.5, 467079.933869, 4570474.933299, 44.873448, 6.060606e-02
2013.5, 467212.289870, 4591041.050685, 56.867675, 4.557885e-01
2013.5, 467475.925802, 4599603.998135, 82.229634, 1.701649e-01
2013.5, 467498.256467, 4590437.445789, 57.760516, 5.468750e-01
2013.5, 467509.389735, 4562122.469218, 47.048945, 1.049418e+00
2013.5, 467536.944527, 4590873.163556, 59.330675, 3.591954e-01
2013.5, 467599.823407, 4580178.880563, 41.074157, 0.000000e+00
2013.5, 467793.112849, 4570798.194861, 45.690782, 0.000000e+00
2013.5, 467831.484463, 4589740.508677, 56.953421, 4.101723e-01
2013.5, 467924.002962, 4599035.908019, 80.544948, 5.556372e-01
2013.5, 468170.304561, 4591288.606663, 63.403325, 3.427592e-01
2013.5, 468172.892278, 4589036.647292, 55.551215, 1.578532e-01
2013.5, 468173.409652, 4562460.388609, 48.713242, 2.807018e+00
2013.5, 468314.911874, 4580608.716352, 47.394877, 1.633987e-01
2013.5, 468494.638777, 4571129.268222, 46.899521, 0.000000e+00
2013.5, 468503.286719, 4588338.659050, 56.059804, 2.260739e-01
2013.5, 468520.705976, 4598695.493802, 82.780460, 0.000000e+00
2013.5, 468749.866172, 4562727.864125, 50.388399, 4.729730e-01
2013.5, 468787.244030, 4587724.968401, 56.983953, 8.445946e-02
2013.5, 468789.000840, 4591724.125238, 70.296744, 1.718213e-01
2013.5, 468903.820279, 4571327.065559, 50.004186, 0.000000e+00
2013.5, 468951.005529, 4581003.308507, 51.506285, 6.295634e-01
2013.5, 469113.195155, 4587008.839096, 57.417220, 4.111842e-01
2013.5, 469257.078670, 4598704.863106, 87.333238, 7.790468e-01
2013.5, 469327.389275, 4586473.578624, 57.926456, 0.000000e+00
2013.5, 469357.562425, 4550590.880875, 47.053911, 0.000000e+00
2013.5, 469387.507292, 4592158.430607, 75.718016, 3.527337e-01
2013.5, 469477.080176, 4563063.037648, 47.970538, 3.683316e-01
2013.5, 469534.248829, 4551559.380053, 45.694902, 0.000000e+00
2013.5, 469607.217447, 4581413.561740, 53.821177, 2.790179e-01
2013.5, 469795.065679, 4552128.415484, 46.040889, 6.665927e-02
2013.5, 469837.105297, 4549923.691397, 46.409529, 0.000000e+00
2013.5, 469891.085186, 4584836.822605, 59.352932, 2.332815e-01
2013.5, 469944.818709, 4571832.036979, 56.039661, 0.000000e+00
2013.5, 470000.331618, 4598727.941584, 90.866337, 6.806810e-01
2013.5, 470023.769281, 4592601.710420, 78.249105, 1.011673e+00
2013.5, 470065.501830, 4552701.786741, 46.669379, 6.498195e-01
2013.5, 470125.748060, 4584173.681712, 58.604308, 2.108222e-01
2013.5, 470136.002286, 4563371.718374, 52.532918, 1.858736e-01
2013.5, 470169.649985, 4581764.108104, 56.199804, 0.000000e+00
2013.5, 470215.437214, 4563409.439896, 53.139432, 2.433090e-01
2013.5, 470332.082231, 4549571.079320, 47.381789, 1.883239e-01
2013.5, 470461.348190, 4583513.439839, 58.883781, 2.631579e-01
2013.5, 470544.977957, 4572143.084243, 62.135074, 0.000000e+00
2013.5, 470574.786768, 4553737.857986, 48.305773, 0.000000e+00
2013.5, 470685.832368, 4593044.556141, 81.457535, 1.039347e+00
2013.5, 470805.911812, 4598735.019631, 93.682093, 1.646623e-01
2013.5, 470824.311021, 4582898.398887, 59.398471, 2.184996e-01
2013.5, 470832.020795, 4563695.619967, 53.618548, 7.722008e-02
2013.5, 470832.604743, 4554080.852286, 48.501449, 0.000000e+00
2013.5, 470834.377079, 4580112.809195, 56.283603, 0.000000e+00
2013.5, 470839.996566, 4549197.801861, 48.051636, 0.000000e+00
2013.5, 471108.793183, 4582398.209226, 59.971147, 3.584229e-01
2013.5, 471181.971110, 4572477.567224, 67.965879, 1.731602e-01
2013.5, 471218.393003, 4582285.308672, 60.198175, 1.622060e-01
2013.5, 471246.448508, 4593416.814323, 82.965008, 7.627119e-01
2013.5, 471423.510830, 4554500.295682, 51.336526, 0.000000e+00
2013.5, 471434.651147, 4580500.473429, 59.631228, 3.720930e-01
2013.5, 471478.042698, 4563997.968404, 52.881585, 0.000000e+00
2013.5, 471487.853046, 4548721.159176, 43.227281, 0.000000e+00
2013.5, 471507.100562, 4582678.118188, 61.780759, 1.473839e-01
2013.5, 471580.422343, 4598690.792591, 97.366585, 2.565473e-01
2013.5, 471669.196725, 4581597.424388, 61.422141, 5.178240e-02
2013.5, 471788.186804, 4572799.915819, 71.923170, 0.000000e+00
2013.5, 471894.447917, 4580842.606419, 64.459801, 0.000000e+00
2013.5, 471901.939831, 4593819.889028, 84.566894, 1.406926e+00
2013.5, 472076.134270, 4554859.551704, 51.538811, 2.766252e-01
2013.5, 472133.267518, 4583127.798351, 66.395339, 0.000000e+00
2013.5, 472142.941855, 4564306.538493, 56.634072, 2.509410e-01
2013.5, 472208.843359, 4548243.146110, 47.059812, 0.000000e+00
2013.5, 472259.718485, 4598481.299017, 101.351904, 1.040583e-01
2013.5, 472473.504231, 4573176.624634, 76.209016, 0.000000e+00
2013.5, 472550.022372, 4594205.722262, 88.017420, 1.109570e+00
2013.5, 472672.430148, 4583492.142424, 72.270785, 1.619433e-01
2013.5, 472694.170084, 4598106.710057, 103.593753, 4.938272e-01
2013.5, 472742.061863, 4555187.184319, 51.071262, 1.880070e-01
2013.5, 472841.474638, 4547983.173934, 50.672374, 3.117394e-01
2013.5, 472848.535022, 4564630.888892, 57.957332, 7.369197e-02
