UTM-X,UTM-Y,Depth,Lat,Lon
515316,4.54E+06,58.3908,41.0436,-68.8178
619028,4.53E+06,70.1757,40.9182,-67.5865
481980,4.55E+06,53.2201,41.0769,-69.2145
606064,4.53E+06,61.1737,40.9367,-67.7401
646808,4.53E+06,85.8245,40.8804,-67.2576
500500,4.55E+06,82.7499,41.0604,-68.9941
633844,4.53E+06,78.9324,40.8993,-67.411
659772,4.53E+06,88.4676,40.8613,-67.1043
517168,4.54E+06,56.2075,41.0435,-68.7957
593100,4.53E+06,56.664,40.955,-67.8938
483832,4.55E+06,57.6712,41.0769,-69.1925
620880,4.53E+06,70.0998,40.918,-67.5645
672736,4.52E+06,95.2804,40.842,-66.9511
607916,4.53E+06,61.776,40.9365,-67.7181
502352,4.55E+06,82.5139,41.0604,-68.972
519020,4.54E+06,65.0653,41.0435,-68.7737
485684,4.55E+06,63.1621,41.0769,-69.1704
648660,4.53E+06,85.2441,40.88,-67.2356
635696,4.53E+06,80.2714,40.899,-67.389
661624,4.53E+06,87.4995,40.8609,-67.0823
594952,4.53E+06,56.1149,40.9548,-67.8718
622732,4.53E+06,70.0745,40.9177,-67.5425
674588,4.52E+06,93.038,40.8416,-66.9291
469016,4.55E+06,45.541,41.0932,-69.3689
609768,4.53E+06,66.0515,40.9362,-67.6961
504204,4.55E+06,80.5863,41.0604,-68.95
520872,4.54E+06,64.4103,41.0434,-68.7517
487536,4.55E+06,71.5199,41.077,-69.1484
650512,4.53E+06,85.0773,40.8797,-67.2136
637548,4.53E+06,81.154,40.8987,-67.367
596804,4.53E+06,56.1797,40.9545,-67.8498
470868,4.55E+06,48.905,41.0932,-69.3469
663476,4.53E+06,89.2586,40.8605,-67.0603
624584,4.53E+06,73.2063,40.9174,-67.5205
676440,4.52E+06,93.9813,40.8412,-66.9071
506056,4.55E+06,80.4689,41.0604,-68.9279
489388,4.55E+06,80.3192,41.077,-69.1263
611620,4.53E+06,64.8178,40.936,-67.6741
522724,4.54E+06,66.2384,41.0434,-68.7296
472720,4.55E+06,50.2525,41.0933,-69.3248
598656,4.53E+06,56.3632,40.9543,-67.8278
652364,4.53E+06,87.0767,40.8794,-67.1917
639400,4.53E+06,81.7663,40.8984,-67.3451
665328,4.53E+06,89.9145,40.8602,-67.0384
626436,4.53E+06,73.0995,40.9171,-67.4985
507908,4.55E+06,71.9202,41.0603,-68.9059
491240,4.55E+06,84.6488,41.077,-69.1043
524576,4.54E+06,62.5235,41.0433,-68.7076
678292,4.52E+06,97.7422,40.8408,-66.8852
613472,4.53E+06,66.9539,40.9357,-67.6521
474572,4.55E+06,53.2447,41.0933,-69.3028
600508,4.53E+06,57.2344,40.9541,-67.8058
509760,4.55E+06,68.67,41.0603,-68.8838
641252,4.53E+06,83.0291,40.898,-67.3231
654216,4.53E+06,86.3523,40.879,-67.1697
493092,4.55E+06,89.595,41.077,-69.0822
628288,4.53E+06,71.8401,40.9168,-67.4766
526428,4.54E+06,62.1926,41.0433,-68.6856
667180,4.53E+06,89.6033,40.8598,-67.0164
476424,4.55E+06,55.4841,41.0934,-69.2807
615324,4.53E+06,68.2028,40.9355,-67.6301
680144,4.52E+06,97.6117,40.8404,-66.8632
511612,4.55E+06,68.8449,41.0603,-68.8618
494944,4.55E+06,87.9731,41.077,-69.0602
602360,4.53E+06,58.4717,40.9539,-67.7838
528280,4.54E+06,57.1621,41.0432,-68.6635
643104,4.53E+06,82.5742,40.8977,-67.3011
656068,4.53E+06,87.2345,40.8787,-67.1477
478276,4.55E+06,55.7629,41.0935,-69.2587
630140,4.53E+06,74.8295,40.9166,-67.4546
669032,4.53E+06,87.9051,40.8594,-66.9945
617176,4.53E+06,67.3632,40.9352,-67.6081
681996,4.52E+06,98.652,40.84,-66.8413
513464,4.55E+06,67.7584,41.0603,-68.8398
496796,4.55E+06,84.5254,41.0771,-69.0381
604212,4.53E+06,57.1896,40.9536,-67.7618
530132,4.54E+06,58.2621,41.0431,-68.6415
480128,4.55E+06,53.4945,41.0935,-69.2366
644956,4.53E+06,83.5098,40.8974,-67.2791
657920,4.53E+06,86.7134,40.8783,-67.1258
631992,4.53E+06,76.3534,40.9163,-67.4326
670884,4.53E+06,89.1206,40.859,-66.9725
498648,4.55E+06,86.2339,41.0771,-69.0161
619028,4.53E+06,68.9595,40.9349,-67.5861
515316,4.55E+06,58.3641,41.0602,-68.8177
481980,4.55E+06,53.7241,41.0935,-69.2146
531984,4.54E+06,52.5718,41.0431,-68.6195
606064,4.53E+06,59.4341,40.9534,-67.7398
646808,4.53E+06,83.4922,40.8971,-67.2571
659772,4.53E+06,86.042,40.878,-67.1038
633844,4.53E+06,78.3101,40.916,-67.4106
500500,4.55E+06,88.4008,41.0771,-68.9941
517168,4.55E+06,59.6675,41.0602,-68.7957
483832,4.55E+06,56.4585,41.0936,-69.1925
672736,4.53E+06,90.0839,40.8586,-66.9505
620880,4.53E+06,70.21,40.9347,-67.5641
607916,4.53E+06,62.5396,40.9531,-67.7178
502352,4.55E+06,86.7147,41.0771,-68.972
519020,4.55E+06,65.6283,41.0602,-68.7736
648660,4.53E+06,83.8727,40.8967,-67.2352
485684,4.55E+06,66.0399,41.0936,-69.1705
635696,4.53E+06,79.024,40.9157,-67.3886
661624,4.53E+06,88.1413,40.8776,-67.0818
622732,4.53E+06,70.493,40.9344,-67.5421
674588,4.53E+06,90.3575,40.8583,-66.9286
469016,4.55E+06,44.9295,41.1098,-69.369
609768,4.53E+06,62.9878,40.9529,-67.6958
504204,4.55E+06,81.81,41.077,-68.95
520872,4.55E+06,66.2788,41.0601,-68.7516
487536,4.55E+06,76.3142,41.0936,-69.1484
650512,4.53E+06,83.8503,40.8964,-67.2132
637548,4.53E+06,78.7033,40.9153,-67.3666
596804,4.54E+06,54.7024,40.9712,-67.8495
663476,4.53E+06,89.3065,40.8772,-67.0599
470868,4.55E+06,48.5927,41.1099,-69.347
624584,4.53E+06,70.6294,40.9341,-67.5202
676440,4.53E+06,95.1439,40.8579,-66.9066
506056,4.55E+06,78.72,41.077,-68.9279
611620,4.53E+06,63.6727,40.9526,-67.6738
489388,4.55E+06,87.5473,41.0937,-69.1264
522724,4.55E+06,64.589,41.0601,-68.7296
472720,4.55E+06,50.8065,41.11,-69.3249
598656,4.54E+06,52.9867,40.971,-67.8275
652364,4.53E+06,84.1466,40.896,-67.1912
639400,4.53E+06,79.7975,40.915,-67.3446
665328,4.53E+06,87.9738,40.8769,-67.0379
626436,4.53E+06,69.8915,40.9338,-67.4982
507908,4.55E+06,74.3289,41.077,-68.9059
491240,4.55E+06,91.0473,41.0937,-69.1043
524576,4.55E+06,56.3571,41.06,-68.7075
678292,4.53E+06,93.7467,40.8575,-66.8847
613472,4.53E+06,65.6622,40.9524,-67.6518
474572,4.55E+06,52.8969,41.11,-69.3029
600508,4.54E+06,54.9811,40.9708,-67.8055
509760,4.55E+06,69.0035,41.077,-68.8838
641252,4.53E+06,79.3843,40.9147,-67.3227
654216,4.53E+06,85.5175,40.8957,-67.1692
493092,4.55E+06,94.3463,41.0937,-69.0823
628288,4.53E+06,72.2752,40.9335,-67.4762
667180,4.53E+06,84.927,40.8765,-67.0159
526428,4.55E+06,61.2652,41.0599,-68.6855
476424,4.55E+06,53.5882,41.1101,-69.2808
615324,4.53E+06,66.2077,40.9521,-67.6298
680144,4.53E+06,95.7976,40.8571,-66.8627
511612,4.55E+06,70.3312,41.077,-68.8618
494944,4.55E+06,91.9909,41.0937,-69.0602
602360,4.54E+06,57.0979,40.9705,-67.7835
528280,4.55E+06,59.4299,41.0599,-68.6634
643104,4.53E+06,81.4531,40.9144,-67.3007
656068,4.53E+06,85.1924,40.8953,-67.1473
478276,4.55E+06,53.0101,41.1101,-69.2587
630140,4.53E+06,73.5099,40.9332,-67.4542
669032,4.53E+06,84.9765,40.8761,-66.994
617176,4.53E+06,66.6026,40.9519,-67.6078
681996,4.53E+06,96.6393,40.8566,-66.8407
513464,4.55E+06,68.3495,41.0769,-68.8397
496796,4.55E+06,89.6817,41.0937,-69.0382
604212,4.54E+06,56.7833,40.9703,-67.7615
530132,4.55E+06,61.5151,41.0598,-68.6414
480128,4.55E+06,52.0703,41.1102,-69.2367
644956,4.53E+06,81.6908,40.9141,-67.2787
657920,4.53E+06,83.7151,40.895,-67.1253
631992,4.53E+06,75.6408,40.9329,-67.4322
670884,4.53E+06,88.1149,40.8757,-66.972
619028,4.53E+06,67.1374,40.9516,-67.5858
498648,4.55E+06,88.6319,41.0937,-69.0161
515316,4.55E+06,60.8794,41.0769,-68.8177
481980,4.55E+06,54.5912,41.1102,-69.2146
683848,4.53E+06,96.668,40.8562,-66.8188
531984,4.55E+06,53.6656,41.0597,-68.6194
606064,4.54E+06,60.6744,40.9701,-67.7394
646808,4.53E+06,81.0255,40.9137,-67.2567
659772,4.53E+06,86.5495,40.8946,-67.1033
633844,4.53E+06,78.8044,40.9326,-67.4102
500500,4.55E+06,90.2407,41.0937,-68.9941
517168,4.55E+06,63.3497,41.0769,-68.7956
672736,4.53E+06,89.1993,40.8753,-66.95
620880,4.53E+06,68.2583,40.9513,-67.5638
483832,4.55E+06,60.781,41.1103,-69.1926
685700,4.53E+06,99.8658,40.8558,-66.7968
607916,4.54E+06,61.1478,40.9698,-67.7174
502352,4.55E+06,90.4085,41.0937,-68.972
519020,4.55E+06,65.1599,41.0768,-68.7736
648660,4.53E+06,83.7527,40.9134,-67.2347
635696,4.53E+06,77.1338,40.9323,-67.3882
485684,4.55E+06,70.9043,41.1103,-69.1705
661624,4.53E+06,86.995,40.8943,-67.0813
622732,4.53E+06,69.3171,40.9511,-67.5418
674588,4.53E+06,90.251,40.8749,-66.9281
469016,4.55E+06,45.2007,41.1265,-69.3691
609768,4.54E+06,61.4621,40.9696,-67.6954
504204,4.55E+06,86.9583,41.0937,-68.9499
520872,4.55E+06,65.7395,41.0768,-68.7515
487536,4.55E+06,83.7189,41.1103,-69.1485
650512,4.53E+06,83.6804,40.9131,-67.2127
637548,4.53E+06,77.4337,40.932,-67.3662
663476,4.53E+06,85.8012,40.8939,-67.0594
470868,4.55E+06,49.2513,41.1266,-69.3471
624584,4.53E+06,68.3606,40.9508,-67.5198
676440,4.53E+06,91.1347,40.8745,-66.9061
506056,4.55E+06,83.5798,41.0937,-68.9279
611620,4.54E+06,64.0501,40.9693,-67.6734
489388,4.55E+06,95.8978,41.1104,-69.1264
522724,4.55E+06,67.5854,41.0767,-68.7295
472720,4.55E+06,51.0625,41.1267,-69.325
652364,4.53E+06,82.2774,40.9127,-67.1908
639400,4.53E+06,76.7317,40.9317,-67.3442
665328,4.53E+06,82.9823,40.8935,-67.0374
626436,4.53E+06,68.5852,40.9505,-67.4978
507908,4.55E+06,78.9283,41.0937,-68.9058
491240,4.55E+06,97.2656,41.1104,-69.1043
524576,4.55E+06,64.5992,41.0767,-68.7074
678292,4.53E+06,93.4589,40.8741,-66.8841
613472,4.54E+06,64.4097,40.9691,-67.6514
474572,4.55E+06,55.1718,41.1267,-69.3029
600508,4.54E+06,53.3461,40.9875,-67.8052
641252,4.53E+06,78.2063,40.9314,-67.3222
654216,4.53E+06,84.671,40.9124,-67.1688
509760,4.55E+06,72.4984,41.0937,-68.8838
493092,4.55E+06,99.0331,41.1104,-69.0823
628288,4.53E+06,71.4703,40.9502,-67.4758
667180,4.53E+06,83.386,40.8931,-67.0154
526428,4.55E+06,63.2341,41.0766,-68.6854
476424,4.55E+06,53.0826,41.1268,-69.2809
615324,4.54E+06,64.2482,40.9688,-67.6294
680144,4.53E+06,92.3063,40.8737,-66.8622
511612,4.55E+06,74.1447,41.0937,-68.8617
494944,4.55E+06,97.855,41.1104,-69.0602
602360,4.54E+06,53.5395,40.9872,-67.7832
643104,4.53E+06,79.0786,40.9311,-67.3002
528280,4.55E+06,60.8389,41.0766,-68.6634
656068,4.53E+06,84.5329,40.912,-67.1468
478276,4.55E+06,50.3523,41.1268,-69.2588
630140,4.53E+06,72.4519,40.9499,-67.4538
669032,4.53E+06,84.572,40.8928,-66.9935
617176,4.54E+06,65.2471,40.9686,-67.6074
681996,4.53E+06,92.7678,40.8733,-66.8402
513464,4.55E+06,70.0899,41.0936,-68.8397
496796,4.55E+06,96.3049,41.1104,-69.0382
604212,4.54E+06,55.4656,40.987,-67.7611
530132,4.55E+06,60.8358,41.0765,-68.6413
480128,4.55E+06,52.8835,41.1269,-69.2367
644956,4.53E+06,79.0637,40.9307,-67.2783
657920,4.53E+06,83.782,40.9117,-67.1248
631992,4.53E+06,74.1969,40.9496,-67.4318
670884,4.53E+06,86.0757,40.8924,-66.9715
619028,4.54E+06,66.4081,40.9683,-67.5854
498648,4.55E+06,93.0397,41.1104,-69.0161
515316,4.55E+06,63.7431,41.0936,-68.8176
683848,4.53E+06,95.84,40.8729,-66.8182
481980,4.55E+06,59.1893,41.1269,-69.2147
531984,4.55E+06,56.5157,41.0764,-68.6193
606064,4.54E+06,57.0628,40.9867,-67.7391
646808,4.53E+06,81.0935,40.9304,-67.2563
659772,4.53E+06,84.2574,40.9113,-67.1028
633844,4.53E+06,75.6406,40.9493,-67.4098
500500,4.55E+06,94.3375,41.1104,-68.9941
517168,4.55E+06,61.9093,41.0936,-68.7956
672736,4.53E+06,89.5793,40.892,-66.9495
620880,4.54E+06,68.002,40.968,-67.5634
483832,4.55E+06,65.1631,41.1269,-69.1926
533836,4.55E+06,53.3943,41.0764,-68.5972
685700,4.53E+06,98.8943,40.8725,-66.7963
607916,4.54E+06,56.9441,40.9865,-67.7171
467164,4.55E+06,43.1161,41.1431,-69.3913
502352,4.55E+06,92.5142,41.1104,-68.972
519020,4.55E+06,67.9952,41.0935,-68.7735
648660,4.53E+06,84.3022,40.9301,-67.2343
635696,4.53E+06,75.2569,40.949,-67.3878
661624,4.53E+06,83.7828,40.9109,-67.0809
485684,4.55E+06,75.8593,41.127,-69.1706
622732,4.54E+06,67.576,40.9677,-67.5414
674588,4.53E+06,90.143,40.8916,-66.9275
469016,4.55E+06,45.7602,41.1432,-69.3692
609768,4.54E+06,61.1559,40.9863,-67.6951
687552,4.53E+06,99.0802,40.8721,-66.7743
504204,4.55E+06,90.3565,41.1104,-68.9499
520872,4.55E+06,66.9647,41.0935,-68.7515
487536,4.55E+06,90.1651,41.127,-69.1485
650512,4.53E+06,83.8476,40.9297,-67.2123
637548,4.53E+06,75.4368,40.9487,-67.3658
663476,4.53E+06,82.1469,40.9106,-67.0589
470868,4.55E+06,48.9495,41.1433,-69.3471
624584,4.54E+06,67.2336,40.9675,-67.5194
676440,4.53E+06,90.3907,40.8912,-66.9056
506056,4.55E+06,88.4852,41.1104,-68.9279
611620,4.54E+06,62.8616,40.986,-67.6731
489388,4.55E+06,97.3012,41.127,-69.1264
522724,4.55E+06,59.777,41.0934,-68.7294
472720,4.55E+06,51.1183,41.1433,-69.3251
652364,4.53E+06,82.385,40.9294,-67.1903
639400,4.53E+06,75.0056,40.9484,-67.3438
665328,4.53E+06,79.7621,40.9102,-67.0369
626436,4.54E+06,68.7052,40.9672,-67.4974
507908,4.55E+06,84.3635,41.1104,-68.9058
491240,4.55E+06,102.314,41.1271,-69.1044
678292,4.53E+06,91.2791,40.8908,-66.8836
524576,4.55E+06,64.108,41.0934,-68.7074
613472,4.54E+06,62.6557,40.9858,-67.6511
474572,4.55E+06,52.2835,41.1434,-69.303
641252,4.53E+06,76.1901,40.9481,-67.3218
654216,4.53E+06,82.3679,40.929,-67.1683
509760,4.55E+06,77.9023,41.1104,-68.8838
493092,4.55E+06,100.191,41.1271,-69.0823
628288,4.54E+06,68.4952,40.9669,-67.4754
667180,4.53E+06,81.3412,40.9098,-67.0149
526428,4.55E+06,65.0621,41.0933,-68.6853
476424,4.55E+06,49.1326,41.1435,-69.2809
615324,4.54E+06,62.9993,40.9855,-67.6291
680144,4.53E+06,90.7178,40.8904,-66.8616
511612,4.55E+06,75.7263,41.1103,-68.8617
494944,4.55E+06,100.71,41.1271,-69.0602
643104,4.53E+06,77.4583,40.9477,-67.2998
656068,4.53E+06,78.8089,40.9287,-67.1463
528280,4.55E+06,65.5871,41.0933,-68.6633
630140,4.54E+06,70.8409,40.9666,-67.4534
478276,4.55E+06,51.6665,41.1435,-69.2589
669032,4.53E+06,82.8578,40.9094,-66.993
617176,4.54E+06,65.2692,40.9852,-67.6071
681996,4.53E+06,93.4562,40.89,-66.8397
513464,4.55E+06,72.3442,41.1103,-68.8396
496796,4.55E+06,98.2376,41.1271,-69.0382
604212,4.54E+06,52.7874,41.0037,-67.7608
530132,4.55E+06,60.8313,41.0932,-68.6412
480128,4.55E+06,56.1585,41.1435,-69.2368
644956,4.53E+06,77.8771,40.9474,-67.2778
657920,4.53E+06,81.3961,40.9283,-67.1244
631992,4.54E+06,72.2269,40.9663,-67.4314
670884,4.53E+06,85.4962,40.9091,-66.971
619028,4.54E+06,65.4349,40.985,-67.5851
498648,4.55E+06,97.0856,41.1271,-69.0161
515316,4.55E+06,68.3533,41.1103,-68.8176
683848,4.53E+06,93.9851,40.8896,-66.8177
481980,4.55E+06,61.476,41.1436,-69.2147
531984,4.55E+06,56.559,41.0931,-68.6192
606064,4.54E+06,55.9518,41.0034,-67.7388
646808,4.53E+06,80.4261,40.9471,-67.2558
659772,4.53E+06,81.7499,40.928,-67.1024
633844,4.54E+06,72.2331,40.966,-67.4094
500500,4.55E+06,95.813,41.1271,-68.994
517168,4.55E+06,67.6157,41.1102,-68.7955
672736,4.53E+06,86.5243,40.9087,-66.949
620880,4.54E+06,66.2786,40.9847,-67.563
483832,4.55E+06,69.6764,41.1436,-69.1927
533836,4.55E+06,54.9849,41.093,-68.5971
685700,4.53E+06,94.1434,40.8892,-66.7957
607916,4.54E+06,56.9356,41.0032,-67.7168
467164,4.56E+06,44.8578,41.1598,-69.3914
502352,4.55E+06,94.3616,41.1271,-68.972
648660,4.53E+06,81.2997,40.9467,-67.2338
519020,4.55E+06,69.011,41.1102,-68.7735
635696,4.54E+06,72.1752,40.9657,-67.3874
661624,4.53E+06,81.0903,40.9276,-67.0804
485684,4.55E+06,81.6621,41.1437,-69.1706
622732,4.54E+06,67.2526,40.9844,-67.541
674588,4.53E+06,88.0297,40.9083,-66.927
535688,4.55E+06,52.5817,41.093,-68.5751
469016,4.56E+06,48.1198,41.1599,-69.3693
609768,4.54E+06,59.3681,41.0029,-67.6948
687552,4.53E+06,97.3722,40.8887,-66.7738
504204,4.55E+06,96.8714,41.1271,-68.9499
520872,4.55E+06,69.1365,41.1102,-68.7514
487536,4.55E+06,95.73,41.1437,-69.1485
650512,4.53E+06,80.6872,40.9464,-67.2118
637548,4.54E+06,73.2885,40.9654,-67.3654
663476,4.53E+06,79.5475,40.9272,-67.0584
624584,4.54E+06,66.7947,40.9841,-67.519
470868,4.56E+06,50.8591,41.16,-69.3472
676440,4.53E+06,89.0252,40.9079,-66.905
506056,4.55E+06,90.8989,41.1271,-68.9279
611620,4.54E+06,60.7283,41.0027,-67.6728
489388,4.55E+06,99.7213,41.1437,-69.1265
522724,4.55E+06,59.3822,41.1101,-68.7294
689404,4.53E+06,99.9552,40.8883,-66.7518
472720,4.56E+06,52.7318,41.16,-69.3252
652364,4.53E+06,78.9174,40.9461,-67.1899
639400,4.54E+06,73.7751,40.9651,-67.3434
665328,4.53E+06,79.1375,40.9269,-67.0364
626436,4.54E+06,67.8429,40.9838,-67.497
507908,4.55E+06,86.1644,41.1271,-68.9058
491240,4.55E+06,101.593,41.1437,-69.1044
678292,4.53E+06,89.9402,40.9075,-66.8831
524576,4.55E+06,59.0264,41.1101,-68.7073
613472,4.54E+06,61.5721,41.0024,-67.6507
474572,4.56E+06,47.9651,41.1601,-69.3031
691256,4.53E+06,101.826,40.8879,-66.7298
654216,4.53E+06,78.3778,40.9457,-67.1679
641252,4.54E+06,73.6805,40.9647,-67.3214
509760,4.55E+06,86.1475,41.1271,-68.8837
493092,4.55E+06,101.021,41.1438,-69.0823
667180,4.53E+06,79.6854,40.9265,-67.0144
628288,4.54E+06,68.2139,40.9836,-67.475
526428,4.55E+06,62.9784,41.11,-68.6852
476424,4.56E+06,51.486,41.1601,-69.281
680144,4.53E+06,90.4132,40.9071,-66.8611
615324,4.54E+06,62.3651,41.0022,-67.6287
511612,4.55E+06,78.962,41.127,-68.8617
494944,4.55E+06,103.929,41.1438,-69.0603
643104,4.54E+06,75.7998,40.9644,-67.2994
656068,4.53E+06,80.4615,40.9454,-67.1459
528280,4.55E+06,64.5605,41.1099,-68.6632
630140,4.54E+06,68.2904,40.9833,-67.453
478276,4.56E+06,54.0391,41.1602,-69.2589
669032,4.53E+06,81.3166,40.9261,-66.9924
617176,4.54E+06,62.7627,41.0019,-67.6067
681996,4.53E+06,90.6861,40.9067,-66.8391
513464,4.55E+06,75.3758,41.127,-68.8396
496796,4.55E+06,101.13,41.1438,-69.0382
530132,4.55E+06,62.3515,41.1099,-68.6411
480128,4.56E+06,58.0669,41.1602,-69.2369
644956,4.54E+06,77.6528,40.9641,-67.2774
657920,4.53E+06,78.7207,40.945,-67.1239
631992,4.54E+06,70.6492,40.983,-67.431
670884,4.53E+06,82.2372,40.9257,-66.9705
619028,4.54E+06,63.2845,41.0016,-67.5847
498648,4.55E+06,99.5583,41.1438,-69.0161
515316,4.55E+06,73.3868,41.127,-68.8175
683848,4.53E+06,91.9219,40.9062,-66.8171
481980,4.56E+06,65.055,41.1603,-69.2148
531984,4.55E+06,53.7708,41.1098,-68.6191
606064,4.54E+06,53.6809,41.0201,-67.7385
646808,4.54E+06,77.3848,40.9638,-67.2554
659772,4.53E+06,78.1339,40.9447,-67.1019
633844,4.54E+06,70.7141,40.9827,-67.409
500500,4.55E+06,97.5834,41.1438,-68.994
517168,4.55E+06,70.2216,41.1269,-68.7955
672736,4.53E+06,83.4215,40.9253,-66.9485
620880,4.54E+06,64.3438,41.0014,-67.5627
483832,4.56E+06,76.0437,41.1603,-69.1927
533836,4.55E+06,56.5536,41.1097,-68.597
685700,4.53E+06,95.5956,40.9058,-66.7952
607916,4.54E+06,54.3153,41.0199,-67.7165
467164,4.56E+06,45.8284,41.1765,-69.3915
502352,4.55E+06,93.8727,41.1438,-68.972
648660,4.54E+06,77.482,40.9634,-67.2334
519020,4.55E+06,73.407,41.1269,-68.7734
635696,4.54E+06,71.2866,40.9824,-67.387
661624,4.53E+06,77.9333,40.9443,-67.0799
485684,4.56E+06,89.7852,41.1603,-69.1706
622732,4.54E+06,66.3068,41.0011,-67.5407
674588,4.53E+06,84.3275,40.9249,-66.9265
535688,4.55E+06,53.4061,41.1096,-68.575
469016,4.56E+06,50.6685,41.1766,-69.3694
609768,4.54E+06,57.2214,41.0196,-67.6945
687552,4.53E+06,95.3851,40.9054,-66.7732
504204,4.55E+06,99.0822,41.1438,-68.9499
520872,4.55E+06,68.3282,41.1268,-68.7514
487536,4.56E+06,98.8459,41.1604,-69.1486
650512,4.54E+06,77.2877,40.9631,-67.2114
637548,4.54E+06,71.3902,40.982,-67.365
663476,4.53E+06,77.0117,40.9439,-67.0579
624584,4.54E+06,64.3286,41.0008,-67.5187
470868,4.56E+06,52.3787,41.1766,-69.3473
676440,4.53E+06,84.1902,40.9246,-66.9045
506056,4.55E+06,94.0125,41.1438,-68.9278
611620,4.54E+06,59.5445,41.0194,-67.6724
522724,4.55E+06,61.6006,41.1268,-68.7293
489388,4.56E+06,100.652,41.1604,-69.1265
689404,4.53E+06,97.0054,40.905,-66.7512
652364,4.54E+06,76.7834,40.9627,-67.1894
472720,4.56E+06,48.8834,41.1767,-69.3252
639400,4.54E+06,71.8432,40.9817,-67.343
665328,4.53E+06,77.4098,40.9435,-67.0359
626436,4.54E+06,65.9595,41.0005,-67.4966
507908,4.55E+06,93.3685,41.1438,-68.9058
678292,4.53E+06,87.5784,40.9241,-66.8825
491240,4.56E+06,100.05,41.1604,-69.1044
524576,4.55E+06,60.8994,41.1267,-68.7072
613472,4.54E+06,57.6713,41.0191,-67.6504
474572,4.56E+06,49.4132,41.1768,-69.3032
691256,4.53E+06,97.9315,40.9046,-66.7293
654216,4.54E+06,77.2059,40.9624,-67.1674
641252,4.54E+06,72.1948,40.9814,-67.321
509760,4.55E+06,88.8574,41.1437,-68.8837
667180,4.53E+06,78.6542,40.9432,-67.0139
628288,4.54E+06,69.2582,41.0002,-67.4746
493092,4.56E+06,111.101,41.1604,-69.0823
526428,4.55E+06,62.2314,41.1267,-68.6852
680144,4.53E+06,89.8883,40.9237,-66.8606
615324,4.54E+06,61.8074,41.0188,-67.6284
476424,4.56E+06,53.2119,41.1768,-69.2811
693108,4.53E+06,101.42,40.9041,-66.7073
511612,4.55E+06,82.2962,41.1437,-68.8616
494944,4.56E+06,107.208,41.1605,-69.0603
643104,4.54E+06,73.7758,40.9811,-67.299
656068,4.54E+06,76.5433,40.962,-67.1454
528280,4.55E+06,65.1981,41.1266,-68.6631
630140,4.54E+06,65.4598,40.9999,-67.4526
669032,4.53E+06,80.8738,40.9428,-66.9919
478276,4.56E+06,55.6743,41.1769,-69.259
617176,4.54E+06,61.6207,41.0186,-67.6064
681996,4.53E+06,90.0588,40.9233,-66.8386
513464,4.55E+06,79.5132,41.1437,-68.8396
496796,4.56E+06,105.199,41.1605,-69.0382
530132,4.55E+06,66.4648,41.1266,-68.641
480128,4.56E+06,60.7892,41.1769,-69.2369
644956,4.54E+06,74.9561,40.9808,-67.277
657920,4.54E+06,77.4741,40.9617,-67.1234
631992,4.54E+06,67.5496,40.9996,-67.4306
670884,4.53E+06,80.1999,40.9424,-66.97
619028,4.54E+06,63.2438,41.0183,-67.5843
498648,4.56E+06,100.586,41.1605,-69.0161
515316,4.55E+06,77.1068,41.1436,-68.8175
683848,4.53E+06,91.9451,40.9229,-66.8166
481980,4.56E+06,70.0394,41.177,-69.2148
531984,4.55E+06,55.2951,41.1265,-68.619
646808,4.54E+06,75.0879,40.9804,-67.255
659772,4.54E+06,76.4958,40.9613,-67.1014
633844,4.54E+06,67.7299,40.9993,-67.4086
465312,4.56E+06,43.6617,41.1931,-69.4137
500500,4.56E+06,99.4667,41.1605,-68.994
672736,4.53E+06,80.2016,40.942,-66.948
517168,4.55E+06,76.298,41.1436,-68.7954
620880,4.54E+06,63.7928,41.018,-67.5623
483832,4.56E+06,80.9669,41.177,-69.1928
533836,4.55E+06,57.6811,41.1264,-68.5969
685700,4.53E+06,93.9819,40.9225,-66.7946
607916,4.54E+06,54.8719,41.0365,-67.7161
467164,4.56E+06,46.1083,41.1932,-69.3916
648660,4.54E+06,74.5281,40.9801,-67.233
502352,4.56E+06,97.4789,41.1605,-68.972
635696,4.54E+06,70.1323,40.999,-67.3866
519020,4.55E+06,74.9918,41.1436,-68.7734
661624,4.54E+06,74.8145,40.961,-67.0794
485684,4.56E+06,93.3458,41.177,-69.1707
622732,4.54E+06,64.4853,41.0178,-67.5403
674588,4.53E+06,80.3639,40.9416,-66.926
535688,4.55E+06,57.6583,41.1263,-68.5748
469016,4.56E+06,51.4632,41.1932,-69.3695
609768,4.54E+06,56.1652,41.0363,-67.6941
687552,4.53E+06,94.153,40.9221,-66.7726
504204,4.56E+06,101.653,41.1605,-68.9499
520872,4.55E+06,69.4855,41.1435,-68.7513
487536,4.56E+06,100.063,41.1771,-69.1486
650512,4.54E+06,75.1322,40.9798,-67.2109
637548,4.54E+06,68.6475,40.9987,-67.3646
663476,4.54E+06,75.4806,40.9606,-67.0574
537540,4.55E+06,52.4239,41.1262,-68.5528
624584,4.54E+06,64.1075,41.0175,-67.5183
470868,4.56E+06,50.5807,41.1933,-69.3474
676440,4.53E+06,80.6222,40.9412,-66.904
506056,4.56E+06,97.7666,41.1605,-68.9278
611620,4.54E+06,58.6076,41.036,-67.6721
522724,4.55E+06,59.6479,41.1435,-68.7292
