UTM_X,UTM_Y,DEPTH,LAT,LON,STRATUM,ZONE,REGION
513464,4543610,66.2636,41.04360492,-68.8398022,6540,CL1-Access,GSC_E
480128,4547310,52.6968,41.07680358,-69.23656055,6500,GSC,GSC_W
530132,4541760,59.2674,41.02649382,-68.64157554,6670,NA,NA
604212,4532500,58.2384,40.93698901,-67.76207069,6590,SF,SF
644956,4526940,84.6663,40.88071461,-67.27955228,6600,CL2-Ext,CA2_S
657920,4525090,89.5423,40.86166066,-67.12623076,6600,CL2-Ext,CA2_S
631992,4528790,77.3847,40.89956621,-67.43296822,6600,SF,SF
670884,4523240,89.7804,40.84240479,-66.97300511,6600,CL2-Ext,CA2_S
498648,4545460,80.4547,41.06038023,-69.0160905,6520,GSC,GSC_W
515316,4543610,58.3908,41.04357219,-68.81776677,6540,CL1-Access,GSC_E
619028,4530640,70.1757,40.91821504,-67.58647715,6590,SF,SF
481980,4547310,53.2201,41.07684673,-69.2145141,6500,GSC,GSC_W
606064,4532500,61.1737,40.93675074,-67.74007591,6590,SF,SF
646808,4526940,85.8245,40.88038469,-67.25758097,6600,CL2-Ext,CA2_S
500500,4545460,82.7499,41.0603812,-68.99404937,6520,CL1-Access,GSC_E
633844,4528790,78.9324,40.89926541,-67.41098897,6600,SF,SF
659772,4525090,88.4676,40.86130168,-67.10426762,6600,CL2-Ext,CA2_S
517168,4543610,56.2075,41.04353524,-68.79573138,6540,CL1-Access,GSC_E
593100,4534350,56.664,40.95499279,-67.89376668,6700,NA,NA
483832,4547310,57.6712,41.07688566,-69.1924676,6500,GSC,GSC_W
620880,4530640,70.0998,40.91794339,-67.56449017,6590,SF,SF
672736,4523240,95.2804,40.84201678,-66.95105034,6600,CL2-Ext,CA2_S
607916,4532500,61.776,40.93650829,-67.71808139,6590,SF,SF
502352,4545460,82.5139,41.06037795,-68.97200824,6520,CL1-Access,GSC_E
519020,4543610,65.0653,41.04349408,-68.77369604,6540,CL1-Access,GSC_E
485684,4547310,63.1621,41.07692038,-69.17042107,6510,GSC,GSC_W
648660,4526940,85.2441,40.88005059,-67.23561003,6600,CL2-Ext,CA2_S
635696,4528790,80.2714,40.89896041,-67.38901005,6600,SF,SF
661624,4525090,87.4995,40.86093851,-67.08230487,6600,CL2-Ext,CA2_S
594952,4534350,56.1149,40.95477957,-67.87176486,6700,NA,NA
622732,4530640,70.0745,40.91766755,-67.54250349,6590,SF,SF
674588,4523240,93.038,40.8416246,-66.929096,6600,CL2-Ext,CA2_S
469016,4549160,45.541,41.09312075,-69.36893122,6490,GSC-HMA,GSC_W
609768,4532500,66.0515,40.93626163,-67.69608714,6590,SF,SF
504204,4545460,80.5863,41.06037049,-68.94996712,6520,CL1-Access,GSC_E
520872,4543610,64.4103,41.0434487,-68.75166074,6540,CL1-Access,GSC_E
487536,4547310,71.5199,41.07695087,-69.1483745,6510,GSC,GSC_W
650512,4526940,85.0773,40.87971231,-67.21363946,6600,CL2-Ext,CA2_S
637548,4528790,81.154,40.89865123,-67.36703147,6600,SF,SF
596804,4534350,56.1797,40.95456215,-67.84976329,6700,NA,NA
470868,4549160,48.905,41.09318925,-69.34687957,6490,GSC-HMA,GSC_W
663476,4525090,89.2586,40.86057117,-67.06034252,6600,CL2-Ext,CA2_S
624584,4530640,73.2063,40.91738751,-67.52051712,6590,SF,SF
676440,4523240,93.9813,40.84122824,-66.9071421,6600,CL2-Ext,CA2_S
506056,4545460,80.4689,41.06035881,-68.92792601,6530,CL1-Access,GSC_E
489388,4547310,80.3192,41.07697715,-69.12632789,6520,GSC,GSC_W
611620,4532500,64.8178,40.93601079,-67.67409316,6590,SF,SF
522724,4543610,66.2384,41.04339912,-68.72962549,6540,CL1-Access,GSC_E
472720,4549160,50.2525,41.09325353,-69.32482785,6500,GSC,GSC_W
598656,4534350,56.3632,40.95434054,-67.82776196,6590,SF,SF
652364,4526940,87.0767,40.87936984,-67.19166926,6600,CL2-Ext,CA2_S
639400,4528790,81.7663,40.89833786,-67.34505323,6600,SF,SF
665328,4525090,89.9145,40.86019965,-67.03838059,6600,CL2-Ext,CA2_S
626436,4530640,73.0995,40.91710329,-67.49853106,6590,SF,SF
507908,4545460,71.9202,41.06034292,-68.90588492,6540,CL1-Access,GSC_E
491240,4547310,84.6488,41.07699921,-69.10428126,6520,GSC,GSC_W
524576,4543610,62.5235,41.04334532,-68.70759031,6540,CL1-Access,GSC_E
678292,4523240,97.7422,40.84082771,-66.88518863,6621,CL2-Ext,CA2_S
613472,4532500,66.9539,40.93575575,-67.65209947,6590,SF,SF
474572,4549160,53.2447,41.09331358,-69.30277606,6500,GSC,GSC_W
600508,4534350,57.2344,40.95411472,-67.80576088,6590,SF,SF
509760,4545460,68.67,41.06032281,-68.88384384,6540,CL1-Access,GSC_E
641252,4528790,83.0291,40.89802031,-67.32307535,6600,CL2-Ext,CA2_S
654216,4526940,86.3523,40.87902319,-67.16969945,6600,CL2-Ext,CA2_S
493092,4547310,89.595,41.07701705,-69.08223461,6520,GSC,GSC_W
628288,4530640,71.8401,40.91681487,-67.47654531,6590,SF,SF
526428,4543610,62.1926,41.0432873,-68.68555518,6540,CL1-Access,GSC_E
667180,4525090,89.6033,40.85982394,-67.01641906,6600,CL2-Ext,CA2_S
476424,4549160,55.4841,41.09336942,-69.2807242,6500,GSC,GSC_W
615324,4532500,68.2028,40.93549652,-67.63010605,6590,SF,SF
680144,4523240,97.6117,40.840423,-66.86323561,6621,NA,NA
511612,4545460,68.8449,41.06029849,-68.86180279,6540,CL1-Access,GSC_E
494944,4547310,87.9731,41.07703068,-69.06018794,6520,GSC,GSC_W
602360,4534350,58.4717,40.95388471,-67.78376005,6590,SF,SF
528280,4543610,57.1621,41.04322508,-68.66352012,6540,CL1-Access,GSC_E
643104,4528790,82.5742,40.89769857,-67.30109781,6600,CL2-Ext,CA2_S
656068,4526940,87.2345,40.87867236,-67.14773002,6600,CL2-Ext,CA2_S
478276,4549160,55.7629,41.09342104,-69.25867229,6500,GSC,GSC_W
630140,4530640,74.8295,40.91652227,-67.45455989,6600,SF,SF
669032,4525090,87.9051,40.85944407,-66.99445796,6600,CL2-Ext,CA2_S
617176,4532500,67.3632,40.93523309,-67.60811293,6590,SF,SF
681996,4523240,98.652,40.84001412,-66.84128304,6621,NA,NA
513464,4545460,67.7584,41.06026995,-68.83976177,6540,CL1-Access,GSC_E
496796,4547310,84.5254,41.07704008,-69.03814125,6520,GSC,GSC_W
604212,4534350,57.1896,40.95365051,-67.76175947,6590,SF,SF
530132,4543610,58.2621,41.04315864,-68.64148514,6670,NA,NA
480128,4549160,53.4945,41.09346843,-69.23662032,6500,GSC,GSC_W
644956,4528790,83.5098,40.89737265,-67.27912064,6600,CL2-Ext,CA2_S
657920,4526940,86.7134,40.87831735,-67.12576098,6600,CL2-Ext,CA2_S
631992,4530640,76.3534,40.91622548,-67.4325748,6600,SF,SF
670884,4525090,89.1206,40.85906001,-66.97249727,6600,CL2-Ext,CA2_S
498648,4547310,86.2339,41.07704527,-69.01609456,6520,CL1-Access,GSC_E
619028,4532500,68.9595,40.93496547,-67.5861201,6590,SF,SF
515316,4545460,58.3641,41.0602372,-68.81772078,6540,CL1-Access,GSC_E
481980,4549160,53.7241,41.09351161,-69.2145683,6500,GSC,GSC_W
531984,4543610,52.5718,41.04308799,-68.61945023,6670,NA,NA
606064,4534350,59.4341,40.95341211,-67.73975916,6590,SF,SF
646808,4528790,83.4922,40.89704253,-67.25714382,6600,CL2-Ext,CA2_S
659772,4526940,86.042,40.87795815,-67.10379234,6600,CL2-Ext,CA2_S
633844,4530640,78.3101,40.91592449,-67.41059003,6600,SF,SF
500500,4547310,88.4008,41.07704624,-68.99404787,6520,CL1-Access,GSC_E
517168,4545460,59.6675,41.06020023,-68.79567983,6540,CL1-Access,GSC_E
483832,4549160,56.4585,41.09355056,-69.19251623,6500,GSC,GSC_W
672736,4525090,90.0839,40.85867177,-66.95053701,6600,CL2-Ext,CA2_S
620880,4532500,70.21,40.93469366,-67.56412757,6590,SF,SF
607916,4534350,62.5396,40.95316951,-67.71775911,6590,SF,SF
502352,4547310,86.7147,41.07704299,-68.97200118,6520,CL1-Access,GSC_E
519020,4545460,65.6283,41.06015904,-68.77363892,6540,CL1-Access,GSC_E
648660,4528790,83.8727,40.89670824,-67.23516738,6600,CL2-Ext,CA2_S
485684,4549160,66.0399,41.0935853,-69.17046413,6510,GSC,GSC_W
635696,4530640,79.024,40.91561932,-67.3886056,6600,SF,SF
661624,4526940,88.1413,40.87759478,-67.08182409,6600,CL2-Ext,CA2_S
622732,4532500,70.493,40.93441765,-67.54213535,6590,SF,SF
674588,4525090,90.3575,40.85827936,-66.92857718,6600,CL2-Ext,CA2_S
469016,4551020,44.9295,41.10987544,-69.36902499,6490,GSC-HMA,GSC_W
609768,4534350,62.9878,40.95292271,-67.69575934,6590,SF,SF
504204,4547310,81.81,41.07703553,-68.94995449,6520,CL1-Access,GSC_E
520872,4545460,66.2788,41.06011364,-68.75159807,6540,CL1-Access,GSC_E
487536,4549160,76.3142,41.09361581,-69.14841198,6520,GSC,GSC_W
650512,4528790,83.8503,40.89636976,-67.2131913,6600,CL2-Ext,CA2_S
637548,4530640,78.7033,40.91530996,-67.36662151,6600,SF,SF
596804,4536200,54.7024,40.97122413,-67.84947393,6700,NA,NA
663476,4526940,89.3065,40.87722722,-67.05985625,6600,CL2-Ext,CA2_S
470868,4551020,48.5927,41.10994397,-69.34696774,6500,GSC,GSC_W
624584,4532500,70.6294,40.93413745,-67.52014343,6590,SF,SF
676440,4525090,95.1439,40.85788277,-66.90661779,6621,CL2-Ext,CA2_S
506056,4547310,78.72,41.07702384,-68.92790781,6530,CL1-Access,GSC_E
611620,4534350,63.6727,40.95267172,-67.67375984,6590,SF,SF
489388,4549160,87.5473,41.0936421,-69.12635981,6520,GSC,GSC_W
522724,4545460,64.589,41.06006402,-68.72955726,6540,CL1-Access,GSC_E
472720,4551020,50.8065,41.11000829,-69.32491041,6500,GSC,GSC_W
598656,4536200,52.9867,40.97100239,-67.82746707,6700,NA,NA
652364,4528790,84.1466,40.89602709,-67.1912156,6600,CL2-Ext,CA2_S
639400,4530640,79.7975,40.91499641,-67.34463776,6600,SF,SF
665328,4526940,87.9738,40.87685548,-67.03788882,6600,CL2-Ext,CA2_S
626436,4532500,69.8915,40.93385306,-67.49815182,6590,SF,SF
507908,4547310,74.3289,41.07700794,-68.90586115,6530,CL1-Access,GSC_E
491240,4549160,91.0473,41.09366418,-69.10430761,6520,GSC,GSC_W
524576,4545460,56.3571,41.06001019,-68.70751651,6540,CL1-Access,GSC_E
678292,4525090,93.7467,40.85748201,-66.88465884,6621,CL2-Ext,CA2_S
613472,4534350,65.6622,40.95241653,-67.65176062,6590,SF,SF
474572,4551020,52.8969,41.11006838,-69.30285302,6500,GSC,GSC_W
600508,4536200,54.9811,40.97077645,-67.80546046,6700,NA,NA
509760,4547310,69.0035,41.07698782,-68.88381451,6540,CL1-Access,GSC_E
641252,4530640,79.3843,40.91467867,-67.32265436,6600,CL2-Ext,CA2_S
654216,4528790,85.5175,40.89568024,-67.16924028,6600,CL2-Ext,CA2_S
493092,4549160,94.3463,41.09368203,-69.08225539,6520,GSC,GSC_W
628288,4532500,72.2752,40.93356448,-67.47616053,6590,SF,SF
667180,4526940,84.927,40.87647956,-67.0159218,6600,CL2-Ext,CA2_S
526428,4545460,61.2652,41.05995214,-68.68547583,6540,CL1-Access,GSC_E
476424,4551020,53.5882,41.11012425,-69.28079556,6500,GSC,GSC_W
615324,4534350,66.2077,40.95215715,-67.62976168,6590,SF,SF
680144,4525090,95.7976,40.85707706,-66.86270033,6621,CL2-Ext,CA2_S
511612,4547310,70.3312,41.07696349,-68.86176789,6540,CL1-Access,GSC_E
494944,4549160,91.9909,41.09369566,-69.06020315,6520,GSC,GSC_W
602360,4536200,57.0979,40.9705463,-67.7834541,6590,SF,SF
528280,4545460,59.4299,41.05988988,-68.66343521,6540,CL1-Access,GSC_E
643104,4530640,81.4531,40.91435674,-67.30067132,6600,CL2-Ext,CA2_S
656068,4528790,85.1924,40.8953292,-67.14726535,6600,CL2-Ext,CA2_S
478276,4551020,53.0101,41.11017589,-69.25873804,6500,GSC,GSC_W
630140,4532500,73.5099,40.9332717,-67.45416956,6590,SF,SF
669032,4526940,84.9765,40.87609946,-66.99395519,6600,CL2-Ext,CA2_S
617176,4534350,66.6026,40.95189357,-67.60776303,6590,SF,SF
681996,4525090,96.6393,40.85666794,-66.84074227,6621,NA,NA
513464,4547310,68.3495,41.07693493,-68.8397213,6540,CL1-Access,GSC_E
496796,4549160,89.6817,41.09370507,-69.03815089,6520,CL1-Sliver,GSC_W
604212,4536200,56.7833,40.97031196,-67.76144799,6590,SF,SF
530132,4545460,61.5151,41.0598234,-68.64139466,6540,CL1-Access,GSC_E
480128,4551020,52.0703,41.11022332,-69.23668046,6500,GSC,GSC_W
644956,4530640,81.6908,40.91403063,-67.27868863,6600,CL2-Ext,CA2_S
657920,4528790,83.7151,40.89497398,-67.12529081,6600,CL2-Ext,CA2_S
631992,4532500,75.6408,40.93297474,-67.43217892,6590,SF,SF
670884,4526940,88.1149,40.87571518,-66.97198901,6600,CL2-Ext,CA2_S
619028,4534350,67.1374,40.95162579,-67.58576468,6590,SF,SF
498648,4549160,88.6319,41.09371027,-69.01609863,6520,CL1-Sliver,GSC_E
515316,4547310,60.8794,41.07690216,-68.81767475,6540,CL1-Access,GSC_E
481980,4551020,54.5912,41.11026652,-69.21462284,6500,GSC,GSC_W
683848,4525090,96.668,40.85625465,-66.81878466,6621,NA,NA
531984,4545460,53.6656,41.05975271,-68.61935419,6670,NA,NA
606064,4536200,60.6744,40.97007342,-67.73944215,6590,SF,SF
646808,4530640,81.0255,40.91370032,-67.25670631,6600,CL2-Ext,CA2_S
659772,4528790,86.5495,40.89461458,-67.10331666,6600,CL2-Ext,CA2_S
633844,4532500,78.8044,40.93267358,-67.4101886,6600,SF,SF
500500,4549160,90.2407,41.09371124,-68.99404636,6520,CL1-Sliver,GSC_E
517168,4547310,63.3497,41.07686516,-68.79562824,6540,CL1-Access,GSC_E
672736,4526940,89.1993,40.87532672,-66.95002326,6600,CL2-Ext,CA2_S
620880,4534350,68.2583,40.95135382,-67.56376663,6590,SF,SF
483832,4551020,60.781,41.1103055,-69.19256517,6510,GSC,GSC_W
685700,4525090,99.8658,40.85583718,-66.79682751,6621,NA,NA
607916,4536200,61.1478,40.96983068,-67.71743657,6590,SF,SF
502352,4549160,90.4085,41.09370799,-68.9719941,6520,CL1-Access,GSC_E
519020,4547310,65.1599,41.07682395,-68.77358176,6540,CL1-Access,GSC_E
648660,4530640,83.7527,40.91336583,-67.23472435,6600,CL2-Ext,CA2_S
635696,4532500,77.1338,40.93236822,-67.38819863,6600,SF,SF
485684,4551020,70.9043,41.11034025,-69.17050746,6510,GSC,GSC_W
661624,4528790,86.995,40.89425099,-67.08134291,6600,CL2-Ext,CA2_S
622732,4534350,69.3171,40.95107765,-67.54176888,6590,SF,SF
674588,4526940,90.251,40.87493407,-66.92805793,6621,CL2-Ext,CA2_S
469016,4552870,45.2007,41.12653999,-69.36911834,6490,GSC-HMA,GSC_W
609768,4536200,61.4621,40.96958374,-67.69543126,6590,SF,SF
504204,4549160,86.9583,41.09370052,-68.94994184,6520,CL1-Access,GSC_E
520872,4547310,65.7395,41.07677853,-68.75153534,6540,CL1-Access,GSC_E
487536,4551020,83.7189,41.11037078,-69.14844971,6520,GSC,GSC_W
650512,4530640,83.6804,40.91302715,-67.21274277,6600,CL2-Ext,CA2_S
637548,4532500,77.4337,40.93205868,-67.36620899,6600,SF,SF
663476,4528790,85.8012,40.89388321,-67.05936957,6600,CL2-Ext,CA2_S
470868,4552870,49.2513,41.12660857,-69.34705551,6500,GSC,GSC_W
624584,4534350,68.3606,40.95079729,-67.51977143,6590,SF,SF
676440,4526940,91.1347,40.87453725,-66.90609304,6621,CL2-Ext,CA2_S
506056,4549160,83.5798,41.09368883,-68.9278896,6530,CL1-Access,GSC_E
611620,4536200,64.0501,40.9693326,-67.67342623,6590,SF,SF
489388,4551020,95.8978,41.11039709,-69.12639193,6520,GSC,GSC_W
522724,4547310,67.5854,41.07672888,-68.72948897,6540,CL1-Access,GSC_E
472720,4552870,51.0625,41.12667292,-69.3249926,6500,GSC,GSC_W
652364,4530640,82.2774,40.91268429,-67.19076156,6600,CL2-Ext,CA2_S
639400,4532500,76.7317,40.93174495,-67.3442197,6600,SF,SF
665328,4528790,82.9823,40.89351126,-67.03739663,6600,CL2-Ext,CA2_S
626436,4534350,68.5852,40.95051273,-67.4977743,6590,SF,SF
507908,4549160,78.9283,41.09367292,-68.90583736,6530,CL1-Access,GSC_E
491240,4551020,97.2656,41.11041918,-69.10433412,6520,GSC,GSC_W
524576,4547310,64.5992,41.07667502,-68.70744266,6540,CL1-Access,GSC_E
678292,4526940,93.4589,40.87413625,-66.88412859,6621,CL2-Ext,CA2_S
613472,4536200,64.4097,40.96907726,-67.65142148,6590,SF,SF
474572,4552870,55.1718,41.12673304,-69.30292963,6500,GSC,GSC_W
600508,4538050,53.3461,40.98743812,-67.80515979,6700,NA,NA
641252,4532500,78.2063,40.93142702,-67.32223075,6600,CL2-Ext,CA2_S
654216,4530640,84.671,40.91233723,-67.16878073,6600,CL2-Ext,CA2_S
509760,4549160,72.4984,41.09365278,-68.88378515,6530,CL1-Access,GSC_E
493092,4551020,99.0331,41.11043704,-69.08227629,6520,GSC,GSC_W
628288,4534350,71.4703,40.95022398,-67.47577749,6590,SF,SF
667180,4528790,83.386,40.89313512,-67.01542411,6600,CL2-Ext,CA2_S
526428,4547310,63.2341,41.07661694,-68.68539641,6540,CL1-Access,GSC_E
476424,4552870,53.0826,41.12678895,-69.28086659,6500,GSC,GSC_W
615324,4536200,64.2482,40.96881773,-67.62941702,6590,SF,SF
680144,4526940,92.3063,40.87373107,-66.86216459,6621,CL2-Ext,CA2_S
511612,4549160,74.1447,41.09362843,-68.86173296,6540,CL1-Access,GSC_E
494944,4551020,97.855,41.11045068,-69.06021845,6520,GSC,GSC_W
602360,4538050,53.5395,40.98720784,-67.78314789,6700,NA,NA
643104,4532500,79.0786,40.93110491,-67.30024216,6600,CL2-Ext,CA2_S
528280,4547310,60.8389,41.07655464,-68.66335022,6540,CL1-Access,GSC_E
656068,4530640,84.5329,40.91198599,-67.14680029,6600,CL2-Ext,CA2_S
478276,4552870,50.3523,41.12684062,-69.25880349,6500,GSC,GSC_W
630140,4534350,72.4519,40.94993103,-67.453781,6590,SF,SF
669032,4528790,84.572,40.8927548,-66.99345201,6600,CL2-Ext,CA2_S
617176,4536200,65.2471,40.96855399,-67.60741284,6590,SF,SF
681996,4526940,92.7678,40.87332172,-66.84020104,6621,CL2-Ext,CA2_S
513464,4549160,70.0899,41.09359986,-68.83968081,6540,CL1-Access,GSC_E
496796,4551020,96.3049,41.1104601,-69.03816059,6520,CL1-Sliver,GSC_W
604212,4538050,55.4656,40.98697336,-67.76113625,6700,NA,NA
530132,4547310,60.8358,41.07648812,-68.64130411,6540,CL1-Access,GSC_E
480128,4552870,52.8835,41.12688807,-69.23674033,6500,GSC,GSC_W
644956,4532500,79.0637,40.9307786,-67.27825393,6600,CL2-Ext,CA2_S
657920,4530640,83.782,40.91163056,-67.12482024,6600,CL2-Ext,CA2_S
631992,4534350,74.1969,40.94963389,-67.43178483,6590,SF,SF
670884,4528790,86.0757,40.89237029,-66.97148032,6600,CL2-Ext,CA2_S
619028,4536200,66.4081,40.96828606,-67.58540896,6590,SF,SF
498648,4551020,93.0397,41.11046529,-69.01610272,6520,CL1-Sliver,GSC_E
515316,4549160,63.7431,41.09356707,-68.81762868,6540,CL1-Access,GSC_E
683848,4526940,95.84,40.87290818,-66.81823794,6621,CL2-Ext,CA2_S
481980,4552870,59.1893,41.1269313,-69.21467713,6500,GSC,GSC_W
531984,4547310,56.5157,41.07641739,-68.61925807,6670,NA,NA
606064,4538050,57.0628,40.98673468,-67.73912487,6590,SF,SF
646808,4532500,81.0935,40.9304481,-67.25626606,6600,CL2-Ext,CA2_S
659772,4530640,84.2574,40.91127095,-67.10284059,6600,CL2-Ext,CA2_S
633844,4534350,75.6406,40.94933256,-67.409789,6590,SF,SF
500500,4551020,94.3375,41.11046626,-68.99404485,6520,CL1-Sliver,GSC_E
517168,4549160,61.9093,41.09353005,-68.7955766,6540,CL1-Access,GSC_E
672736,4528790,89.5793,40.8919816,-66.94950907,6621,CL2-Ext,CA2_S
620880,4536200,68.002,40.96801393,-67.56340538,6590,SF,SF
483832,4552870,65.1631,41.1269703,-69.19261388,6510,GSC,GSC_W
533836,4547310,53.3943,41.07634244,-68.59721212,6670,NA,NA
685700,4526940,98.8943,40.87249046,-66.7962753,6621,NA,NA
607916,4538050,56.9441,40.9864918,-67.71711376,6590,SF,SF
467164,4554720,43.1161,41.14313165,-69.3912801,6490,GSC-HMA,GSC_W
502352,4551020,92.5142,41.11046301,-68.97198698,6520,CL1-Sliver,GSC_E
519020,4549160,67.9952,41.09348882,-68.77352456,6540,CL1-Access,GSC_E
648660,4532500,84.3022,40.93011341,-67.23427856,6600,CL2-Ext,CA2_S
635696,4534350,75.2569,40.94902703,-67.3877935,6590,SF,SF
661624,4530640,83.7828,40.91090715,-67.08086133,6600,CL2-Ext,CA2_S
485684,4552870,75.8593,41.12700507,-69.17055059,6520,GSC,GSC_W
622732,4536200,67.576,40.9677376,-67.5414021,6590,SF,SF
674588,4528790,90.143,40.89158873,-66.92753824,6621,CL2-Ext,CA2_S
469016,4554720,45.7602,41.14320449,-69.36921177,6500,GSC-HMA,GSC_W
609768,4538050,61.1559,40.98624471,-67.69510292,6590,SF,SF
687552,4526940,99.0802,40.87206857,-66.77431312,6621,NA,NA
504204,4551020,90.3565,41.11045554,-68.94992912,6520,CL1-Access,GSC_E
520872,4549160,66.9647,41.09344337,-68.75147256,6540,CL1-Access,GSC_E
487536,4552870,90.1651,41.12703562,-69.14848726,6520,GSC,GSC_W
650512,4532500,83.8476,40.92977453,-67.21229143,6600,CL2-Ext,CA2_S
637548,4534350,75.4368,40.9487173,-67.36579834,6600,SF,SF
663476,4530640,82.1469,40.91053916,-67.05888248,6600,CL2-Ext,CA2_S
470868,4554720,48.9495,41.14327311,-69.34714335,6500,GSC,GSC_W
624584,4536200,67.2336,40.96745708,-67.51939913,6590,SF,SF
676440,4528790,90.3907,40.89119168,-66.90556786,6621,CL2-Ext,CA2_S
506056,4551020,88.4852,41.11044384,-68.92787127,6530,CL1-Access,GSC_E
611620,4538050,62.8616,40.98599343,-67.67309235,6590,SF,SF
489388,4552870,97.3012,41.12706195,-69.1264239,6520,GSC,GSC_W
522724,4549160,59.777,41.09339369,-68.72942062,6540,CL1-Access,GSC_E
472720,4554720,51.1183,41.1433375,-69.32507486,6500,GSC,GSC_W
652364,4532500,82.385,40.92943147,-67.19030468,6600,CL2-Ext,CA2_S
639400,4534350,75.0056,40.94840339,-67.34380353,6600,SF,SF
665328,4530640,79.7621,40.91016699,-67.03690404,6600,CL2-Ext,CA2_S
626436,4536200,68.7052,40.96717235,-67.49739647,6590,SF,SF
507908,4551020,84.3635,41.11042792,-68.90581343,6530,CL1-Access,GSC_E
491240,4552870,102.314,41.12708405,-69.10436051,6520,GSC,GSC_W
678292,4528790,91.2791,40.89079045,-66.88359791,6621,CL2-Ext,CA2_S
524576,4549160,64.108,41.0933398,-68.70736874,6540,CL1-Access,GSC_E
613472,4538050,62.6557,40.98573794,-67.65108207,6590,SF,SF
474572,4554720,52.2835,41.14339766,-69.3030063,6500,GSC,GSC_W
641252,4534350,76.1901,40.94808528,-67.32180906,6600,CL2-Ext,CA2_S
654216,4532500,82.3679,40.92908421,-67.16831831,6600,CL2-Ext,CA2_S
509760,4551020,77.9023,41.11040778,-68.88375561,6530,CL1-Access,GSC_E
493092,4552870,100.191,41.12710192,-69.08229711,6520,GSC,GSC_W
628288,4536200,68.4952,40.96688343,-67.47539413,6590,SF,SF
667180,4530640,81.3412,40.90979063,-67.01492601,6600,CL2-Ext,CA2_S
526428,4549160,65.0621,41.09328168,-68.68531692,6540,CL1-Access,GSC_E
476424,4554720,49.1326,41.1434536,-69.28093768,6500,GSC,GSC_W
615324,4538050,62.9993,40.98547826,-67.62907207,6590,SF,SF
680144,4528790,90.7178,40.89038503,-66.86162841,6621,CL2-Ext,CA2_S
511612,4551020,75.7263,41.11038341,-68.86169782,6530,CL1-Access,GSC_E
494944,4552870,100.71,41.12711557,-69.06023368,6520,CL1-Sliver,GSC_W
643104,4534350,77.4583,40.94776297,-67.29981495,6600,CL2-Ext,CA2_S
656068,4532500,78.8089,40.92873276,-67.14633233,6600,CL2-Ext,CA2_S
528280,4549160,65.5871,41.09321935,-68.66326516,6540,CL1-Access,GSC_E
630140,4536200,70.8409,40.96659032,-67.45339211,6590,SF,SF
478276,4554720,51.6665,41.1435053,-69.25886899,6500,GSC,GSC_W
669032,4530640,82.8578,40.90941008,-66.9929484,6600,CL2-Ext,CA2_S
617176,4538050,65.2692,40.98521437,-67.60706236,6590,SF,SF
681996,4528790,93.4562,40.88997543,-66.83965936,6621,CL2-Ext,CA2_S
513464,4551020,72.3442,41.11035482,-68.83964006,6540,CL1-Access,GSC_E
496796,4552870,98.2376,41.12712499,-69.03817024,6520,CL1-Sliver,GSC_W
604212,4539900,52.7874,41.00363471,-67.76082424,6700,NA,NA
530132,4549160,60.8313,41.09315279,-68.64121348,6540,CL1-Access,GSC_E
480128,4554720,56.1585,41.14355278,-69.23680026,6500,GSC,GSC_W
644956,4534350,77.8771,40.94743647,-67.2778212,6600,CL2-Ext,CA2_S
657920,4532500,81.3961,40.92837713,-67.12434674,6600,CL2-Ext,CA2_S
631992,4536200,72.2269,40.966293,-67.43139042,6590,SF,SF
670884,4530640,85.4962,40.90902535,-66.97097121,6621,CL2-Ext,CA2_S
619028,4538050,65.4349,40.98494628,-67.58505294,6590,SF,SF
498648,4552870,97.0856,41.12713019,-69.0161068,6520,CL1-Sliver,GSC_E
515316,4551020,68.3533,41.11032201,-68.81758233,6540,CL1-Access,GSC_E
683848,4528790,93.9851,40.88956165,-66.81769076,6621,CL2-Ext,CA2_S
481980,4554720,61.476,41.14359603,-69.21473147,6510,GSC,GSC_W
531984,4549160,56.559,41.09308201,-68.61916187,6540,CL1-Access,GSC_E
606064,4539900,55.9518,41.00339589,-67.73880732,6700,NA,NA
646808,4534350,80.4261,40.94710578,-67.25582781,6600,CL2-Ext,CA2_S
659772,4532500,81.7499,40.9280173,-67.10236154,6600,CL2-Ext,CA2_S
633844,4536200,72.2331,40.96599149,-67.40938906,6590,SF,SF
500500,4552870,95.813,41.12713116,-68.99404334,6520,CL1-Sliver,GSC_E
517168,4551020,67.6157,41.11028497,-68.79552464,6540,CL1-Access,GSC_E
672736,4530640,86.5243,40.90863644,-66.94899445,6621,CL2-Ext,CA2_S
620880,4538050,66.2786,40.98467399,-67.56304383,6590,SF,SF
483832,4554720,69.6764,41.14363505,-69.19266263,6510,GSC,GSC_W
533836,4549160,54.9849,41.09300702,-68.59711035,6670,NA,NA
685700,4528790,94.1434,40.88914369,-66.79572262,6621,CL2-Ext,CA2_S
607916,4539900,56.9356,41.00315287,-67.71679067,6590,SF,SF
467164,4556570,44.8578,41.15979606,-69.3913792,6490,GSC-HMA,GSC_W
502352,4552870,94.3616,41.12712791,-68.9719799,6520,CL1-Sliver,GSC_E
648660,4534350,81.2997,40.9467709,-67.23383479,6600,CL2-Ext,CA2_S
519020,4551020,69.011,41.11024372,-68.77346699,6540,CL1-Access,GSC_E
635696,4536200,72.1752,40.96568578,-67.38738803,6590,SF,SF
661624,4532500,81.0903,40.92765328,-67.08037674,6600,CL2-Ext,CA2_S
